,time,Lat_prim,Lon_prim,DeltaLat,DeltaLon,Delta-RA_Secondary,Delta-DEC_Secondary,Delta-RA_Secondary-err,Delta-DEC_Secondary-err,RA_prim,DEC_prim
25,2460337.0,-10.914530002709093,23.83183554531146,-0.4633106191764243,0.2625284645546344,-0.5183387119586769,0.06585275024804105,0.0,0.0,26.06777,-0.9099
26,2460338.0,-10.912045530512977,23.834846541246353,-0.49288219596315597,0.11392782651356015,-0.48036084442628635,-0.08078801557331872,0.0,0.0,26.06962,-0.90651
27,2460339.0,-10.909572671933692,23.838027774151257,-0.4444962876747442,-0.05265296743246495,-0.36641614767631836,-0.2146130825181558,0.0,0.0,26.07163,-0.90307
28,2460340.0,-10.90710938409508,23.84140191557483,-0.3259247830373329,-0.2108797484986269,-0.19462582201867917,-0.31451211868471773,0.0,0.0,26.07382,-0.89957
29,2460341.0,-10.90464838493256,23.84494999218398,-0.15610904580331617,-0.3359019356743431,0.0077483274708356475,-0.3649148426504212,0.0,0.0,26.07617,-0.89601
30,2460342.0,-10.902202621552211,23.848677779479736,0.03809285754412049,-0.4083750910169215,0.20888052795271506,-0.35824136597994993,0.0,0.0,26.07869,-0.8924
31,2460343.0,-10.899772087979919,23.852585274043122,0.22636103800492607,-0.4174187084366565,0.377552460872721,-0.2959306044886034,0.0,0.0,26.08138,-0.88874
32,2460344.0,-10.897353140152182,23.856662987913285,0.37970987577020526,-0.3620833554201397,0.48798284806252923,-0.18798083698925439,0.0,0.0,26.08423,-0.88503
33,2460345.0,-10.89494940955744,23.860920402421602,0.47483535970562757,-0.25123596701277506,0.5235842356796638,-0.051215432739581956,0.0,0.0,26.08725,-0.88127
34,2460346.0,-10.892557251813363,23.86534802974768,0.49743570344877763,-0.10203401304664794,0.47921423547450104,0.09335386216378083,0.0,0.0,26.09043,-0.87746
35,2460347.0,-10.890176660193404,23.869945866733065,0.44416445999104215,0.06269319343985558,0.36175960613036295,0.22364791949911478,0.0,0.0,26.09377,-0.8736
36,2460348.0,-10.887807627711128,23.87471391026123,0.32306439595721315,0.2177804627578439,0.18908170936811075,0.31972600200020906,0.0,0.0,26.09727,-0.86969
37,2460349.0,-10.885450147119997,23.8796521572573,0.15246140902858654,0.3393840228817169,-0.012524542580649722,0.36670733098418395,0.0,0.0,26.10093,-0.86573
38,2460350.0,-10.883113525909403,23.884756900645776,-0.04159194101033757,0.4085374664676067,-0.21209803096553514,0.35705646494506027,0.0,0.0,26.10475,-0.86173
39,2460351.0,-10.880797756490205,23.890028137986302,-0.2290937147418973,0.41414237928947273,-0.3786045429933438,0.2918953183993267,0.0,0.0,26.10873,-0.85769
40,2460352.0,-10.878489879196447,23.895460086054356,-0.3806648332142576,0.35490767291435077,-0.4857736169924465,0.18105817701439264,0.0,0.0,26.11286,-0.8536
41,2460353.0,-10.876202837955814,23.90105852301177,-0.4722648511915922,0.2398110760275074,-0.5164252399026736,0.04174493600714868,0.0,0.0,26.11715,-0.84947
42,2460354.0,-10.873932988047347,23.906813962074516,-0.48923230393706657,0.08685145336357891,-0.4654700412629609,-0.10413156910829002,0.0,0.0,26.12159,-0.8453
43,2460355.0,-10.871683957615181,23.9127358855719,-0.4288351762149852,-0.0798095658169018,-0.3409121242839319,-0.233508843749064,0.0,0.0,26.12619,-0.84109
44,2460356.0,-10.869448465735983,23.918805322289316,-0.30076324130879967,-0.23383841366282354,-0.16256302017154667,-0.3259995064425425,0.0,0.0,26.13093,-0.83684
45,2460357.0,-10.867233776152066,23.925041239212018,-0.12544122418043144,-0.3510868199043671,0.041309885227747145,-0.36723328185104265,0.0,0.0,26.13583,-0.83255
46,2460358.0,-10.865032608177208,23.931424665196545,0.0694619997455287,-0.4134742577569739,0.23870961686043302,-0.35108976673114967,0.0,0.0,26.14087,-0.82822
47,2460359.0,-10.862857904485516,23.93796138056443,0.25358986242937354,-0.411715169240523,0.3990718918203129,-0.2804779086361009,0.0,0.0,26.14606,-0.82386
48,2460360.0,-10.860709656104483,23.94465138404416,0.3986589901676495,-0.3465217091125794,0.49795019251632766,-0.16664837062307924,0.0,0.0,26.1514,-0.81947
49,2460361.0,-10.858571267835272,23.95147940697331,0.48266445653181755,-0.22824090992230595,0.5205406682080138,-0.027286159929929,0.0,0.0,26.15687,-0.81504
50,2460362.0,-10.856459316920793,23.95846071514959,0.4929918811109898,-0.07512864787244666,0.4636631570974714,0.1162302012460259,0.0,0.0,26.16249,-0.81058
51,2460363.0,-10.854360843126917,23.965589524149294,0.4281307547555694,0.0894076745950656,0.33607383131766255,0.24198586989570003,0.0,0.0,26.16825,-0.80608
52,2460364.0,-10.85229083445866,23.972848945330014,0.2978614923534581,0.24021847675825825,0.15716086761585757,0.330709252354211,0.0,0.0,26.17414,-0.80156
53,2460365.0,-10.85024360065716,23.980252163872084,0.12191264204333804,0.3540750312659213,-0.045808427898919035,0.36860949143573407,0.0,0.0,26.18017,-0.79701
54,2460366.0,-10.848219132162667,23.98779917882101,-0.07280374763068999,0.41315823338550217,-0.24160993707482703,0.34952196728568197,0.0,0.0,26.18634,-0.79243
55,2460367.0,-10.84622310157413,23.995476804147483,-0.2561224354087491,0.4079037731713697,-0.39972816987301485,0.27602987012897984,0.0,0.0,26.19264,-0.78783
56,2460368.0,-10.844233233550284,24.00328295500701,-0.3992605050884437,0.33872114427211386,-0.49515387870542327,0.15929431503138858,0.0,0.0,26.19906,-0.78319
57,2460369.0,-10.842284735202691,24.011225499891484,-0.4794743026405022,0.21618260677271905,-0.5125408938738474,0.017481197519941816,0.0,0.0,26.20562,-0.77854
58,2460370.0,-10.840351697338612,24.01929286894346,-0.48390659682835613,0.05949719761346728,-0.44891559382449486,-0.12707262299045397,0.0,0.0,26.2123,-0.77386
59,2460371.0,-10.838447060471855,24.027490846912727,-0.41183340317673656,-0.10656985244352768,-0.31431555971721536,-0.2515107689859519,0.0,0.0,26.21911,-0.76916
60,2460372.0,-10.836567182206725,24.035809948864287,-0.27480383790887997,-0.25579770865320484,-0.1301449371567287,-0.336249413528833,0.0,0.0,26.22604,-0.76444
61,2460373.0,-10.834708420944443,24.044240689740285,-0.09463286395338454,-0.3648370766008213,0.07444704037880001,-0.3681710384242365,0.0,0.0,26.23308,-0.7597
62,2460374.0,-10.832887349615003,24.052798341152574,0.10030778975248063,-0.4169355905901284,0.26741752144516795,-0.3426315458810336,0.0,0.0,26.24025,-0.75495
63,2460375.0,-10.831078060411672,24.061471330315324,0.2797271694183796,-0.4044263077901178,0.4189608567912728,-0.2639913726724785,0.0,0.0,26.24753,-0.75017
64,2460376.0,-10.829302810227842,24.070261745729862,0.4161249430509478,-0.3296666762999223,0.5060347292555889,-0.1447064543199872,0.0,0.0,26.25493,-0.74538
65,2460377.0,-10.827557958214337,24.079160103189807,0.4888456604769285,-0.20443428569834055,0.5156473438319154,-0.0032575762759279314,0.0,0.0,26.26244,-0.74058
66,2460378.0,-10.825834178403435,24.088170101025707,0.48697958557161275,-0.048010130079489954,0.44656914735696773,0.1386847397881752,0.0,0.0,26.27006,-0.73576
67,2460379.0,-10.82413714806107,24.09727855692212,0.41083736096789236,0.11570730435224164,0.30937848205212504,0.25944451521553447,0.0,0.0,26.27778,-0.73093
68,2460380.0,-10.822470489809243,24.10649495721081,0.2718932171380128,0.2616748622010334,0.12491385277826339,0.34048575367791045,0.0,0.0,26.28561,-0.72609
69,2460381.0,-10.82083056414856,24.115809817504402,0.09120961325664281,0.3673632436075991,-0.07868271522966097,0.3691580181893528,0.0,0.0,26.29354,-0.72124
70,2460382.0,-10.819217362756705,24.12522313878931,-0.10352944840459495,0.41616748442905305,-0.2700328070204705,0.34069430767118547,0.0,0.0,26.30157,-0.71638
71,2460383.0,-10.81764019502069,24.134731226193654,-0.2820921274925282,0.400095226357422,-0.41924554375327716,0.2591355615976454,0.0,0.0,26.3097,-0.71152
72,2460384.0,-10.816089734845567,24.144337777309488,-0.41638358276876425,0.3212558855736347,-0.5026587002248561,0.13693275982546993,0.0,0.0,26.31793,-0.70665
73,2460385.0,-10.814558714831632,24.154023821693862,-0.485027204407344,0.1917731059201344,-0.5068084419463048,-0.006849727581936804,0.0,0.0,26.32624,-0.70177
74,2460386.0,-10.81306370433055,24.163804636822658,-0.4770029858460616,0.031985288433844516,-0.4308352051566544,-0.14953827911625694,0.0,0.0,26.33465,-0.69689
75,2460387.0,-10.811601066064732,24.17367073890276,-0.393581901666446,-0.13284289520569814,-0.2867561622906578,-0.268573318618337,0.0,0.0,26.34315,-0.69201
76,2460388.0,-10.810167163802088,24.18361264389132,-0.24811524642546517,-0.27671026853539615,-0.09747203876031563,-0.34525040953496955,0.0,0.0,26.35173,-0.68713
77,2460389.0,-10.808761990654785,24.193630353576527,-0.0637195606114347,-0.3771553703458608,0.10710426383866434,-0.3677515634478823,0.0,0.0,26.36039,-0.68225
78,2460390.0,-10.807389167665486,24.203733355967564,0.13063190566008562,-0.4188096616388748,0.29500067980734457,-0.33292022188646797,0.0,0.0,26.36914,-0.67737
79,2460391.0,-10.806041431567953,24.213902680654268,0.30480895143898956,-0.39564095400166366,0.43726543865432177,-0.24654555442964465,0.0,0.0,26.37796,-0.67249
80,2460392.0,-10.804731722383565,24.224144122519863,0.43216912004556046,-0.3116304842976092,0.5123219412098479,-0.12223930488630685,0.0,0.0,26.38686,-0.66762
81,2460393.0,-10.803447087309952,24.2344518908395,0.4934532829148217,-0.17993443307489088,0.5090136564149361,0.020788414650496634,0.0,0.0,26.39583,-0.66275
82,2460394.0,-10.802196839101954,24.244822294856554,0.4794728617769619,-0.020785801930855996,0.4280477435031571,0.16064882256472401,0.0,0.0,26.40487,-0.65789
83,2460395.0,-10.800971652628542,24.255259029460948,0.3923465881153211,0.14151057520024324,0.28177813014735875,0.27597746005909585,0.0,0.0,26.41398,-0.65303
84,2460396.0,-10.799777214573126,24.26574891790158,0.2452019798039027,0.2821049632679262,0.09242011469723366,0.34903762595064336,0.0,0.0,26.42315,-0.64818
85,2460397.0,-10.798626465090695,24.27629775798081,0.060370578157636294,0.3792469136875809,-0.11110313744211453,0.3683663284803629,0.0,0.0,26.43239,-0.64335
86,2460398.0,-10.797497133808644,24.28690344900194,-0.13377542608100035,0.4176066627223918,-0.2973626473249169,0.3306169168070028,0.0,0.0,26.44169,-0.63852
87,2460399.0,-10.796404229099004,24.29754912385547,-0.30703102744263255,0.39079546432816414,-0.43719250750200445,0.24128014425457422,0.0,0.0,26.45104,-0.63371
88,2460400.0,-10.795342052246147,24.308247963473907,-0.4320786505278824,0.3026161205269773,-0.5083577941832118,0.11405572934108932,0.0,0.0,26.46045,-0.62891
89,2460401.0,-10.794306973278818,24.318990483318366,-0.4889768258601741,0.16669602419057128,-0.4993201409206449,-0.031163724810312488,0.0,0.0,26.46991,-0.62412
90,2460402.0,-10.793308307813271,24.329772995885754,-0.468574428004616,0.00442022171824874,-0.41132867229407566,-0.17145591601206434,0.0,0.0,26.47942,-0.61935
91,2460403.0,-10.792346051817628,24.34059550456617,-0.3741243185304245,-0.15854989621360005,-0.2583248189694132,-0.2846467837372302,0.0,0.0,26.48898,-0.6146
92,2460404.0,-10.791407257235793,24.351452214503784,-0.22072458115966778,-0.29653506469529134,-0.064611624952704,-0.35298300573032293,0.0,0.0,26.49858,-0.60986
93,2460405.0,-10.790501240926952,24.362339438948357,-0.03270814928636898,-0.3880436969573964,0.1392476659930253,-0.36598766776876346,0.0,0.0,26.50822,-0.60514
94,2460406.0,-10.789637320228126,24.373253492494484,0.16044713935475288,-0.41913943338798276,0.32146190692401433,-0.32199785931368297,0.0,0.0,26.5179,-0.60045
95,2460407.0,-10.788796851143925,24.38420175575077,0.3288628851318921,-0.3854347330261021,0.45402197713428905,-0.2282046626547185,0.0,0.0,26.52762,-0.59577
96,2460408.0,-10.787991226559345,24.395157879296736,0.4468267222846603,-0.2925089164548922,0.5168732518086472,-0.09932367967451228,0.0,0.0,26.53736,-0.59112
97,2460409.0,-10.787218369112345,24.406144530289676,0.4965221663343179,-0.1548429001914542,0.5007147522974265,0.044773074387194356,0.0,0.0,26.54714,-0.58649
98,2460410.0,-10.786474653734038,24.4171522238128,0.4704997714687843,0.006451256009398776,0.4081759966311438,0.182052218420381,0.0,0.0,26.55695,-0.58188
99,2460411.0,-10.78577509881033,24.42816410074683,0.3726760187824459,0.16674536165908194,0.2533412456841688,0.2915323145643356,0.0,0.0,26.56678,-0.57731
100,2460412.0,-10.785095361371159,24.43920071369569,0.21779416927533757,0.301467171789227,0.05973121578790597,0.35633766419493895,0.0,0.0,26.57664,-0.57275
101,2460413.0,-10.784456160963835,24.450232028974938,0.029392370537617826,0.38972063378039934,-0.14304054941476352,0.3662368502162394,0.0,0.0,26.58651,-0.56823
102,2460414.0,-10.783842475658172,24.461274911200277,-0.1635515074432655,0.4175075420683072,-0.32359545530198375,0.31932240691645575,0.0,0.0,26.5964,-0.56373
103,2460415.0,-10.783269327042698,24.472312503158655,-0.33095249252810827,0.38006915587871504,-0.45359002569966833,0.2225224395914438,0.0,0.0,26.6063,-0.55927
104,2460416.0,-10.78272169205358,24.483361668368424,-0.44635979268084985,0.28288990785085844,-0.5122936899397246,0.09073981271967568,0.0,0.0,26.61622,-0.55483
105,2460417.0,-10.782210973744437,24.494396061785206,-0.49133558585180254,0.14104915548500685,-0.49013351856501686,-0.05537831620472389,0.0,0.0,26.62614,-0.55043
106,2460418.0,-10.78173147084073,24.505428860924095,-0.4586296336955674,-0.023106068949374503,-0.3904592853587019,-0.19275027038787584,0.0,0.0,26.63607,-0.54606
107,2460419.0,-10.781283183362955,24.516460069042076,-0.35346414954072675,-0.18361937062039146,-0.22908031521637895,-0.29967496988234643,0.0,0.0,26.64601,-0.54172
108,2460420.0,-10.780868196123564,24.527467026908756,-0.19262968473139047,-0.31523180325905287,-0.03160886653859052,-0.3594184145825352,0.0,0.0,26.65594,-0.53742
109,2460421.0,-10.780480807472818,24.53846291102996,-0.0015920020180669038,-0.39749800033916927,0.17085177637454763,-0.36288154883550305,0.0,0.0,26.66587,-0.53315
110,2460422.0,-10.780139663315282,24.54944035782332,0.18976170886894717,-0.4179560378752001,0.34679740515457524,-0.30989634836515734,0.0,0.0,26.6758,-0.52893
111,2460423.0,-10.779818884656368,24.560387758634317,0.3518948908334792,-0.3738677237237198,0.469246196075801,-0.20902496592469788,0.0,0.0,26.68571,-0.52474
112,2460424.0,-10.779525709257168,24.5713240951707,0.46009778840207677,-0.2723812199661779,0.5197191072511487,-0.07603203917341261,0.0,0.0,26.69562,-0.52058
113,2460425.0,-10.779275166626073,24.582232515886258,0.4980446105602961,-0.1292465723309988,0.49078984613970533,0.06861762685730355,0.0,0.0,26.70552,-0.51647
114,2460426.0,-10.779054319634724,24.593107217122654,0.46004567903606924,0.033618286247616425,0.3869962214366751,0.2028203241067672,0.0,0.0,26.7154,-0.5124
115,2460427.0,-10.778863171500756,24.603948201958907,0.3518075676726349,0.19134388013881676,0.22410846902403136,0.3060488478070056,0.0,0.0,26.72526,-0.50837
116,2460428.0,-10.778701725433649,24.61475547345762,0.18965345990787696,0.3197176690946435,0.026882525185101258,0.3623488041839096,0.0,0.0,26.7351,-0.50438
117,2460429.0,-10.77857569207847,24.62551586329603,-0.0017342670803007693,0.3987707670503937,-0.1744679500006896,0.3627618453307946,0.0,0.0,26.74491,-0.50044
118,2460430.0,-10.77847936804833,24.636242546259872,-0.19285616757496546,0.41588913181129783,-0.3487152114075798,0.306834657624222,0.0,0.0,26.7547,-0.49654
119,2460431.0,-10.778418464829823,24.646922354372737,-0.3538432156407476,0.36796581479094925,-0.4684350795514547,0.20291534981566883,0.0,0.0,26.76446,-0.49269
120,2460432.0,-10.778383663194324,24.657558971203528,-0.459203789589477,0.26215022154971734,-0.5144771122786551,0.06705933839583622,0.0,0.0,26.77419,-0.48888
121,2460433.0,-10.778380676384447,24.668139228732464,-0.4920743533037006,0.1149177028480608,-0.47927183445608534,-0.07940936699242229,0.0,0.0,26.78388,-0.48512
122,2460434.0,-10.778403800158669,24.678676300507796,-0.4471385518020414,-0.050509696911404944,-0.368259370134183,-0.213340874182677,0.0,0.0,26.79354,-0.4814
123,2460435.0,-10.778468072618558,24.689153339763624,-0.33157543373619836,-0.20798197201585822,-0.19905902984191925,-0.31359378574222774,0.0,0.0,26.80316,-0.47774
124,2460436.0,-10.778554851089755,24.699577708022662,-0.16381318132382738,-0.33275599736128925,0.0015012710946393781,-0.36451852484304936,0.0,0.0,26.81274,-0.47412
125,2460437.0,-10.778669851335783,24.70993623751819,0.02963395166104311,-0.40550435204878,0.20188733526538272,-0.358426169729853,0.0,0.0,26.82227,-0.47055
126,2460438.0,-10.778822403897564,24.72022525272185,0.21856578656420825,-0.4152767228333687,0.3709861487322996,-0.296640003850257,0.0,0.0,26.83175,-0.46704
127,2460439.0,-10.77899747904579,24.73046160451252,0.3738794256120196,-0.36098451442754254,0.4829262226849096,-0.1890581245731937,0.0,0.0,26.84119,-0.46357
128,2460440.0,-10.779206505786727,24.740618956211307,0.47194281323471604,-0.25131224288159615,0.5208566039527796,-0.05243606121467792,0.0,0.0,26.85057,-0.46016
129,2460441.0,-10.779443778895528,24.75071048004334,0.49797198939477505,-0.10322150356216753,0.47924481120844575,0.09224011978545832,0.0,0.0,26.8599,-0.4568
130,2460442.0,-10.779715017267316,24.760723009474447,0.44806056042081593,0.060637999312973534,0.36452299007123656,0.22287198826944632,0.0,0.0,26.86917,-0.4535
131,2460443.0,-10.780010903103987,24.770660224119734,0.3296992587929205,0.21523764845312598,0.19410302945743751,0.3194580859556595,0.0,0.0,26.87838,-0.45025
132,2460444.0,-10.780331443187615,24.780522126011633,0.1607551104002363,0.33680606252133316,-0.006095024696151086,0.36702466818070434,0.0,0.0,26.88753,-0.44705
133,2460445.0,-10.780685969443235,24.79030504106112,-0.03301022339077903,0.40637250326369667,-0.20534913821848022,0.3579253992583631,0.0,0.0,26.89662,-0.44391
134,2460446.0,-10.781067267253809,24.799989986936215,-0.22166430309471336,0.4127566495760959,-0.37268479502472474,0.29317190111726177,0.0,0.0,26.90563,-0.44083
135,2460447.0,-10.781473240928447,24.809599626576738,-0.37565526110806985,0.354520861895935,-0.4816953825638848,0.18250953176277562,0.0,0.0,26.91458,-0.4378
136,2460448.0,-10.781909612298433,24.819120793795094,-0.4705477312101184,0.2404579191441769,-0.5148863898057243,0.04309001313202998,0.0,0.0,26.92346,-0.43483
137,2460449.0,-10.78237277905187,24.828543997935537,-0.49112600925370004,0.08837864717818888,-0.4667282242735382,-0.1031680768591059,0.0,0.0,26.93226,-0.43192
138,2460450.0,-10.782866359324425,24.837878733958036,-0.4340412418417168,-0.07770979674148748,-0.3447384450737445,-0.23314016276572147,0.0,0.0,26.94099,-0.42907
139,2460451.0,-10.783386751203818,24.847115510857684,-0.30841540550644386,-0.23156566616222563,-0.16828553127652413,-0.32633080542439075,0.0,0.0,26.94964,-0.42628
140,2460452.0,-10.783924637015959,24.856258004576425,-0.13425676212681362,-0.34905516380021595,0.034682491809689964,-0.36823699988133285,0.0,0.0,26.95821,-0.42354
141,2460453.0,-10.784495067803695,24.865289374796667,0.06095969455524839,-0.4120368194541868,0.2323108848713673,-0.3526077150581841,0.0,0.0,26.96669,-0.42087
142,2460454.0,-10.785092335264759,24.87422279084588,0.2468209491415487,-0.41110475135468505,0.3939824280450921,-0.2822489788002258,0.0,0.0,26.97509,-0.41826
143,2460455.0,-10.78571283901064,24.883048760650418,0.39475361560086414,-0.34681614477563016,0.49501903586133267,-0.1683550437235226,0.0,0.0,26.9834,-0.41571
144,2460456.0,-10.78636019586792,24.891776779268323,0.4822824813099479,-0.2293560810329609,0.5202506498562798,-0.028610224180170007,0.0,0.0,26.99163,-0.41322
145,2460457.0,-10.787036524331251,24.9003841874411,0.49622009200030476,-0.07683764585877384,0.4660576026481067,0.1155526067279311,0.0,0.0,26.99976,-0.4108
146,2460458.0,-10.787732507393125,24.908874659301617,0.4344690592527493,0.08743356413276615,0.34075200721872534,0.24211796465323232,0.0,0.0,27.00779,-0.40844
147,2460459.0,-10.788451761562332,24.917257689765638,0.30629834789361193,0.23835304019144132,0.1633414249681664,0.33168236139715646,0.0,0.0,27.01573,-0.40614
148,2460460.0,-10.789190687954237,24.925523785536996,0.13108000516314855,0.3526722511978164,-0.039163941414699366,0.3703111991512742,0.0,0.0,27.02357,-0.4039
149,2460461.0,-10.789962229182605,24.933678769768314,-0.06441536521685153,0.41248856116382626,-0.23562932760796684,0.35170634924099886,0.0,0.0,27.03132,-0.40173
150,2460462.0,-10.790755573539949,24.941694160385445,-0.24991805901564612,0.4081022749112151,-0.39543986399621645,0.27835045767830024,0.0,0.0,27.03895,-0.39963
151,2460463.0,-10.791572223673661,24.94960211341458,-0.3963018914802774,0.33975829763051024,-0.4933074442760699,0.1613573514930522,0.0,0.0,27.04649,-0.39759
152,2460464.0,-10.79240497495949,24.95738364007631,-0.48029052570221553,0.21786587927650203,-0.5134699961217848,0.018912432132367485,0.0,0.0,27.05392,-0.39561
153,2460465.0,-10.793263163632774,24.965035069431273,-0.4883923573153924,0.06150565287157406,-0.4524723199892833,-0.12655853432761432,0.0,0.0,27.06124,-0.3937
154,2460466.0,-10.794137471607915,24.972560072980546,-0.41925899527159605,-0.10462367286123708,-0.31989270783014945,-0.2520525040267785,0.0,0.0,27.06845,-0.39185
155,2460467.0,-10.795042956784929,24.979941814367876,-0.283937939960668,-0.2542917443143722,-0.13678351394901256,-0.3378058703418674,0.0,0.0,27.07554,-0.39008
156,2460468.0,-10.79596818476224,24.987206625783525,-0.10395470353372628,-0.3640663658032395,0.0678868929071541,-0.37052134343724674,0.0,0.0,27.08253,-0.38837
157,2460469.0,-10.796905953102845,24.994335516699124,0.09234876138848673,-0.4170569449470918,0.2620567637450222,-0.34540879726989715,0.0,0.0,27.0894,-0.38672
158,2460470.0,-10.797865598340499,25.001324816649927,0.2744528195373227,-0.4054308996366274,0.4157112934080942,-0.2667430872278942,0.0,0.0,27.09615,-0.38514
159,2460471.0,-10.798847129488664,25.00817452571439,0.41441507089464297,-0.3313833660278931,0.5054503028986801,-0.14696965010756458,0.0,0.0,27.10278,-0.38363
160,2460472.0,-10.799850555384321,25.01488464391508,0.49100098122272695,-0.2065605520485292,0.5178378871050882,-0.00463502075120914,0.0,0.0,27.10929,-0.38219
161,2460473.0,-10.800872280347372,25.02144567538374,0.4926773816907182,-0.050163787869195176,0.45118585787804477,0.13845918335704255,0.0,0.0,27.11567,-0.38082
162,2460474.0,-10.801906589689537,25.02787078489375,0.4191823462532723,0.11392402822707481,0.31567000630730035,0.2604604392772103,0.0,0.0,27.12193,-0.37951
163,2460475.0,-10.802962819451084,25.03415630270484,0.28155485689214244,0.26060782772105995,0.13184411857309897,0.34263642795338,0.0,0.0,27.12807,-0.37827
164,2460476.0,-10.804037373966723,25.040292732473457,0.10062765471187758,0.3672446675786034,-0.07227057792533742,0.3721492026670603,0.0,0.0,27.13408,-0.3771
165,2460477.0,-10.805130261708992,25.046280073640645,-0.09589821424424058,0.4170694188665891,-0.2652282389362881,0.3440818333743323,0.0,0.0,27.13996,-0.376
166,2460478.0,-10.806237887508184,25.05210882923121,-0.2775209012733158,0.4019073231340542,-0.41688562403123797,0.2623887178955897,0.0,0.0,27.1457,-0.37497
167,2460479.0,-10.807367466476476,25.05779799121562,-0.4156570294971636,0.32369444632536215,-0.5031776875739524,0.13951655032542476,0.0,0.0,27.15132,-0.37401
