,Times,X_Pos_Sun,Y_Pos_Sun,Z_Pos_Sun,X_Vel_Sun,Y_Vel_Sun,Z_Vel_Sun,X_Pos_Prim,Y_Pos_Prim,Z_Pos_Prim,X_Vel_Prim,Y_Vel_Prim,Z_Vel_Prim,semimajor_axis_Prim,eccentricity_Prim,inclination_Prim,longitude_ascending_Prim,argument_periapse_Prim,mean_anomaly_Prim,precession_Prim,obliquity_Prim,longitude_Prim,spin_period_Prim,X_Pos_Secondary,Y_Pos_Secondary,Z_Pos_Secondary,X_Vel_Secondary,Y_Vel_Secondary,Z_Vel_Secondary,semimajor_axis_Secondary,eccentricity_Secondary,inclination_Secondary,longitude_ascending_Secondary,argument_periapse_Secondary,mean_anomaly_Secondary,precession_Secondary,obliquity_Secondary,longitude_Secondary,spin_period_Secondary
1767,9290078346.391066,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1768,9295335889.314886,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1769,9300593432.238708,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1770,9305850975.162529,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1771,9311108518.086348,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1772,9316366061.01017,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1773,9321623603.93399,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1774,9326881146.857813,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1775,9332138689.781631,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1776,9337396232.705452,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1777,9342653775.629272,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1778,9347911318.553093,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1779,9353168861.476913,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1780,9358426404.400734,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1781,9363683947.324554,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1782,9368941490.248377,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1783,9374199033.172195,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1784,9379456576.096016,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1785,9384714119.019836,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1786,9389971661.943659,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1787,9395229204.86748,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1788,9400486747.7913,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1789,9405744290.71512,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1790,9411001833.63894,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1791,9416259376.56276,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1792,9421516919.486582,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1793,9426774462.410402,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1794,9432032005.334223,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1795,9437289548.258043,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1796,9442547091.181864,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1797,9447804634.105684,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1798,9453062177.029505,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1799,9458319719.953327,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1800,9463577262.877148,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1801,9468834805.800968,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1802,9474092348.724787,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1803,9479349891.64861,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1804,9484607434.57243,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1805,9489864977.49625,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1806,9495122520.42007,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1807,9500380063.343893,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1808,9505637606.267712,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1809,9510895149.191532,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1810,9516152692.11535,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1811,9521410235.039171,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1812,9526667777.962994,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1813,9531925320.886816,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1814,9537182863.810637,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1815,9542440406.734457,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1816,9547697949.658278,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1817,9552955492.582098,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1818,9558213035.50592,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1819,9563470578.42974,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1820,9568728121.35356,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1821,9573985664.27738,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1822,9579243207.2012,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1823,9584500750.125021,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1824,9589758293.048841,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1825,9595015835.972662,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1826,9600273378.896484,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1827,9605530921.820305,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1828,9610788464.744123,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1829,9616046007.667946,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1830,9621303550.591766,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1831,9626561093.515587,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1832,9631818636.439407,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1833,9637076179.363228,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1834,9642333722.287048,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1835,9647591265.210869,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1836,9652848808.134691,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1837,9658106351.05851,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1838,9663363893.98233,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1839,9668621436.90615,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1840,9673878979.829971,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1841,9679136522.753794,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1842,9684394065.677614,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1843,9689651608.601437,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1844,9694909151.525257,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1845,9700166694.449076,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1846,9705424237.372896,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1847,9710681780.296715,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1848,9715939323.220535,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1849,9721196866.144358,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1850,9726454409.068178,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1851,9731711951.992,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1852,9736969494.915821,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1853,9742227037.839642,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1854,9747484580.763462,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1855,9752742123.687284,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1856,9757999666.611105,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1857,9763257209.534924,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1858,9768514752.458744,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1859,9773772295.382565,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1860,9779029838.306385,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1861,9784287381.230206,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1862,9789544924.154026,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1863,9794802467.077848,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1864,9800060010.001669,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1865,9805317552.925488,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1866,9810575095.849308,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1867,9815832638.77313,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1868,9821090181.69695,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1869,9826347724.620771,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1870,9831605267.544592,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1871,9836862810.468412,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1872,9842120353.392231,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1873,9847377896.316051,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1874,9852635439.239874,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1875,9857892982.163694,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1876,9863150525.087515,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1877,9868408068.011335,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1878,9873665610.935156,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1879,9878923153.858976,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1880,9884180696.7828,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1881,9889438239.706621,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1882,9894695782.63044,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1883,9899953325.55426,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1884,9905210868.478079,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1885,9910468411.4019,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1886,9915725954.325722,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1887,9920983497.249542,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1888,9926241040.173365,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1889,9931498583.097185,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1890,9936756126.021006,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1891,9942013668.944824,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1892,9947271211.868643,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1893,9952528754.792463,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1894,9957786297.716288,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1895,9963043840.640108,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1896,9968301383.563929,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1897,9973558926.48775,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1898,9978816469.41157,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1899,9984074012.33539,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1900,9989331555.259209,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1901,9994589098.183031,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1902,9999846641.106852,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1903,10005104184.030672,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1904,10010361726.954493,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1905,10015619269.878313,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1906,10020876812.802134,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1907,10026134355.725956,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1908,10031391898.649776,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1909,10036649441.573595,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1910,10041906984.497416,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1911,10047164527.421238,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1912,10052422070.345058,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1913,10057679613.268879,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1914,10062937156.1927,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1915,10068194699.11652,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1916,10073452242.04034,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1917,10078709784.964159,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1918,10083967327.88798,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1919,10089224870.811802,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1920,10094482413.735622,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1921,10099739956.659443,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1922,10104997499.583263,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1923,10110255042.507086,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1924,10115512585.430906,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1925,10120770128.354729,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1926,10126027671.27855,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1927,10131285214.20237,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1928,10136542757.126188,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1929,10141800300.050007,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1930,10147057842.97383,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1931,10152315385.89765,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1932,10157572928.82147,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1933,10162830471.74529,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1934,10168088014.669113,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1935,10173345557.592934,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1936,10178603100.516754,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1937,10183860643.440577,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1938,10189118186.364395,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1939,10194375729.288216,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1940,10199633272.212036,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1941,10204890815.135857,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1942,10210148358.059677,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1943,10215405900.983498,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1944,10220663443.907318,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1945,10225920986.83114,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1946,10231178529.75496,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1947,10236436072.678782,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1948,10241693615.602602,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1949,10246951158.526423,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1950,10252208701.450243,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1951,10257466244.374063,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1952,10262723787.297884,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1953,10267981330.221704,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1954,10273238873.145523,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1955,10278496416.069344,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1956,10283753958.993166,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1957,10289011501.916986,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1958,10294269044.840807,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1959,10299526587.764627,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1960,10304784130.688448,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1961,10310041673.61227,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1962,10315299216.53609,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1963,10320556759.459913,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1964,10325814302.383732,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1965,10331071845.307552,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1966,10336329388.23137,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1967,10341586931.155191,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1968,10346844474.079014,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1969,10352102017.002834,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1970,10357359559.926657,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1971,10362617102.850477,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1972,10367874645.774296,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1973,10373132188.698116,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1974,10378389731.62194,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1975,10383647274.54576,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1976,10388904817.46958,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1977,10394162360.3934,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1978,10399419903.31722,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1979,10404677446.241041,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1980,10409934989.164862,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1981,10415192532.088682,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1982,10420450075.012505,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1983,10425707617.936323,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1984,10430965160.860144,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1985,10436222703.783964,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1986,10441480246.707785,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1987,10446737789.631605,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
1988,10451995332.555428,,,,,,,,,,,,,,,90.0,,0.0,,,,,,,,,,,,,,90.0,,0.0,,,,,
