,Times,X_Pos_Sun,Y_Pos_Sun,Z_Pos_Sun,X_Vel_Sun,Y_Vel_Sun,Z_Vel_Sun,X_Pos_Prim,Y_Pos_Prim,Z_Pos_Prim,X_Vel_Prim,Y_Vel_Prim,Z_Vel_Prim,semimajor_axis_Prim,eccentricity_Prim,inclination_Prim,longitude_ascending_Prim,argument_periapse_Prim,mean_anomaly_Prim,precession_Prim,obliquity_Prim,longitude_Prim,spin_period_Prim,X_Pos_Secondary,Y_Pos_Secondary,Z_Pos_Secondary,X_Vel_Secondary,Y_Vel_Secondary,Z_Vel_Secondary,semimajor_axis_Secondary,eccentricity_Secondary,inclination_Secondary,longitude_ascending_Secondary,argument_periapse_Secondary,mean_anomaly_Secondary,precession_Secondary,obliquity_Secondary,longitude_Secondary,spin_period_Secondary
943,4957862977.162861,-4405581660.843195,9164090164.93103,123481920.68546677,-3.297694915731201,-1.3977281898527183,-0.018252010451850383,0.0,0.0,0.0,0.0,0.0,0.0,4181.172500389086,0.9593197671061757,0.9591073166668278,0.5917147711731082,91.98793173293615,171.1291374380161,0.0,0.0,0.0,inf,-797.8393497467041,23715.929077148438,397.14855563640594,-0.0012805033021083823,0.0002978358913781065,5.207232588344546e-06,9150.097886631358,0.7238407143309593,0.9591073166147769,0.5917147718753499,277.29506191884104,154.56957054766656,0.0,0.0,0.0,inf
944,4963120520.086681,-4422911704.186906,9156725267.91085,123385739.56679416,-3.2947483946430376,-1.4039169893571475,-0.018335775613034976,0.0,0.0,0.0,0.0,0.0,0.0,4485.814181140158,0.9621360850802001,0.9591083841767839,0.5913246714504286,106.95482447621507,171.16756133957827,0.0,0.0,0.0,inf,-7421.13166809082,24391.582843780518,409.6039024591446,-0.0012260062573385966,-3.055898037906957e-05,-2.9974220797091e-07,9719.325465878466,0.7428437876266106,0.9591083841868583,0.591324671456653,291.9107203037102,154.90250812114814,0.0,0.0,0.0,inf
945,4968378063.010503,-4440226167.447741,9149327905.926283,123289119.19839886,-3.2917699810420795,-1.410078133744868,-0.0184191046762213,0.0,0.0,0.0,0.0,0.0,0.0,4769.515153295435,0.9644297748149147,0.9591114791061641,0.5908924733622434,119.99737297036248,171.72134056187218,0.0,0.0,0.0,inf,-13582.556062698364,23502.829076766968,395.79005709290504,-0.0011100783796416103,-0.000297520050725808,-4.7889284410101984e-06,10239.339294244795,0.7580084819055447,0.9591114789896151,0.5908924715854311,304.40016370941305,156.63142304629622,0.0,0.0,0.0,inf
946,4973635605.934321,-4457524907.789903,9141898220.970444,123192061.82024574,-3.2887684363675787,-1.4162132324894134,-0.018502023121430185,0.0,0.0,0.0,0.0,0.0,0.0,5020.735805285181,0.9662413166956192,0.9591165199085562,0.5904692519306304,131.5930447989162,172.63749602506988,0.0,0.0,0.0,inf,-19031.092166900635,21362.651372909546,360.90304097533226,-0.0009580954946275533,-0.0005077658693801723,-8.334914819801975e-06,10691.902825944528,0.7697994749195908,0.9591165198889388,0.5904692513057967,315.3422781195351,159.3184027171885,0.0,0.0,0.0,inf
947,4978893148.858144,-4474807818.822063,9134436343.407442,123094569.48365352,-3.285749093520625,-1.4223248142906342,-0.018584572410464295,0.0,0.0,0.0,0.0,0.0,0.0,5232.858338937969,0.9676339259521589,0.9591230868203898,0.5900969145103864,142.1198722296487,173.80550339271554,0.0,0.0,0.0,inf,-23621.22478866577,18250.036630630493,309.58806666731834,-0.0007854858102072093,-0.0006686819190324655,-1.105865813152973e-05,11068.367792521198,0.778757436868716,0.959123086747272,0.5900969108584548,325.1684482744611,162.66048102253515,0.0,0.0,0.0,inf
948,4984150691.781964,-4492074815.988591,9126942390.488277,122996644.0239195,-3.282715104601274,-1.4284152412646915,-0.018666791594103116,0.0,0.0,0.0,0.0,0.0,0.0,5402.180472137789,0.9686665104061867,0.9591305567086987,0.5898033484151763,151.87270836791748,175.14651468296086,0.0,0.0,0.0,inf,-27270.557949066162,14405.669399261475,245.8601185977459,-0.0006013501037105407,-0.000787170244305635,-1.3074118324338246e-05,11365.210620739708,0.7853421648885497,0.9591305566902745,0.5898033470437098,334.2004699303516,166.44784801477851,0.0,0.0,0.0,inf
949,4989408234.705785,-4509325827.572536,9119416468.295164,122898287.09131187,-3.279668316688999,-1.434486376921131,-0.01874871160231084,0.0,0.0,0.0,0.0,0.0,0.0,5526.681381130086,0.9693854869164171,0.959138224722516,0.5896011259463362,161.08531128826945,176.6032403031853,0.0,0.0,0.0,inf,-29933.710456848145,10037.574028015137,173.19388180971146,-0.00041100271326088844,-0.0008686861197801932,-1.4471692105527678e-05,11581.419868811727,0.7898991346140445,0.9591382246684121,0.5896011192946405,342.68497619240276,170.5311169740829,0.0,0.0,0.0,inf
950,4994665777.629604,-4526560789.398178,9111858674.564629,122799500.19741079,-3.2766098224224085,-1.4405395342203948,-0.018830354279375364,0.0,0.0,0.0,0.0,0.0,0.0,5605.296091131681,0.9698235518320848,0.9591454028946585,0.5894882853848868,169.9498032859525,178.13227534178966,0.0,0.0,0.0,inf,-31586.945737838745,5329.306015014648,94.65820387005806,-0.00021756899105751515,-0.0009170873441100014,-1.5315413493810492e-05,11717.035637702225,0.7926649014986248,0.9591454028957009,0.5894882854418694,350.8195653425545,174.79860868756887,0.0,0.0,0.0,inf
951,4999923320.553426,-4543779641.82984,9104269101.515547,122700284.76193005,-3.2735403008744486,-1.4465755061298444,-0.01891173283640496,0.0,0.0,0.0,0.0,0.0,0.0,5637.504419614999,0.9700004700409971,0.9591514973894048,0.5894503996065934,178.63233372644223,179.69852273645253,0.0,0.0,0.0,inf,-32219.463787078857,448.1578884124756,13.051952928304672,-2.2974319644486485e-05,-0.0009347228953515696,-1.5644266694300746e-05,11772.36151622078,0.7937801000422119,0.9591514973880536,0.5894503995957253,358.77208677329406,179.16075048314895,0.0,0.0,0.0,inf
952,5005180863.477246,-4560982328.219014,9096647838.47835,122600642.15646279,-3.2704602402530725,-1.4525946036526673,-0.018992852449396067,0.0,0.0,0.0,0.0,0.0,0.0,5623.117264318535,0.9699240199937581,0.9591560667667653,0.5894633887703568,187.28584794052034,181.27098661185616,0.0,0.0,0.0,inf,-31828.89556121826,-4447.211799621582,-68.96905335783958,0.00017140974370422057,-0.0009225432682260504,-1.5473921335190655e-05,11747.570926490447,0.7932996819415824,0.959156066780329,0.5894633843390156,6.695505209411317,183.5387543242895,0.0,0.0,0.0,inf
953,5010438406.401067,-4578168794.354712,9088994974.367155,122500573.74576917,-3.2673701055617332,-1.4585966753338204,-0.01907371055677444,0.0,0.0,0.0,0.0,0.0,0.0,5562.198643595695,0.9695904492440648,0.959158863926358,0.5894968662168267,196.06128081649643,182.8192617886419,0.0,0.0,0.0,inf,-30419.707874298096,-9199.60521888733,-148.77224504947662,0.00036427901621571834,-0.000880157068748666,-1.4797595754886816e-05,11642.56586983623,0.7911973666324632,0.9591588639121937,0.589496868346979,14.740526031542421,187.85538121859554,0.0,0.0,0.0,inf
954,5015695949.324888,-4595338988.75549,9081310600.11519,122400080.9285967,-3.264270498377518,-1.4645811015302108,-0.019154296735893514,0.0,0.0,0.0,0.0,0.0,0.0,5455.101033466878,0.9689842668608821,0.9591598622758704,0.5895179739350058,205.11850635466487,184.31013011866708,0.0,0.0,0.0,inf,-28004.050422668457,-13646.218572616577,-223.62985882163048,0.0005539331087671684,-0.000805814389810422,-1.3585698674961622e-05,11457.037208856265,0.787363632952452,0.9591598622615479,0.5895179752583134,23.067882404414522,192.02602128669236,0.0,0.0,0.0,inf
955,5020953492.24871,-4612492863.877186,9073594811.200945,122299165.18017575,-3.2611623533162697,-1.4705467671240626,-0.01923459221240119,0.0,0.0,0.0,0.0,0.0,0.0,5302.624065114822,0.9680774458022045,0.9591592648052343,0.5894956067688257,214.63836743391354,185.70369002859903,0.0,0.0,0.0,inf,-24605.259675979614,-17611.312168121338,-290.5956312716007,0.0007377054013408824,-0.0006963276417701891,-1.1784405677395249e-05,11190.749440519596,0.7815975158420015,0.9591592648958226,0.5894956016021484,31.86213534221636,195.94838744052987,0.0,0.0,0.0,inf
956,5026211035.172529,-4629630378.566472,9065847710.339771,122197828.0977006,-3.2580472262390234,-1.4764920308197826,-0.01931456929669491,0.0,0.0,0.0,0.0,0.0,0.0,5106.342190243062,0.966828451813272,0.9591574954926944,0.5894048499951466,224.83712919117576,186.94838184528342,0.0,0.0,0.0,inf,-20264.977407455444,-20898.400287628174,-346.3728332519531,0.0009111268400467942,-0.0005469824704107396,-9.314024135315124e-06,10844.154611759484,0.7735940101514871,0.9591574954845485,0.5894048503437532,41.34904968908738,199.48882627675368,0.0,0.0,0.0,inf
957,5031468578.09635,-4646751502.4361315,9058069410.242737,122096071.44726577,-3.2549277526293134,-1.482414744111142,-0.019394191622724002,0.0,0.0,0.0,0.0,0.0,0.0,4869.195343093137,0.9651823647009574,0.9591551614983925,0.5892318914888397,235.98452000789905,187.97418323758632,0.0,0.0,0.0,inf,-15055.844757080078,-23282.246145248413,-387.17808067798615,0.0010665960000566521,-0.0003515927883910308,-6.069686075194092e-06,10419.55634767685,0.7629337077276612,0.9591551615008839,0.5892318913649363,51.818933239554006,202.4626505115782,0.0,0.0,0.0,inf
958,5036726121.02017,-4663856223.326547,9050260035.867682,121993897.20283085,-3.2518083824286705,-1.488312461329122,-0.01947341753826287,0.0,0.0,0.0,0.0,0.0,0.0,4596.505939368806,0.9630755479686781,0.95915298605683,0.5889785150868078,248.42532774568943,188.68338008791426,0.0,0.0,0.0,inf,-9103.150918960571,-24502.330137252808,-408.6282751262188,0.0011912470322439361,-0.00010311020863262854,-1.9311847235387036e-06,9923.221723198798,0.7490955549617146,0.9591529859468422,0.588978515720798,63.65807454714885,204.60541993000595,0.0,0.0,0.0,inf
959,5041983663.943991,-4680944559.572392,9042419724.371275,121891307.54752341,-3.2486964782968273,-1.4941831891136834,-0.01955221246340849,0.0,0.0,0.0,0.0,0.0,0.0,4297.666687503614,0.9604535494296713,0.9591516872204143,0.5886658136289661,262.59986024532617,188.93952734566952,0.0,0.0,0.0,inf,-2620.4233722686768,-24262.98824119568,-405.73681381344795,0.0012637631686596151,0.00020420143686372683,3.201168524494258e-06,9369.069189947257,0.7315517599035151,0.9591516872215347,0.5886658136152515,77.38699517505698,205.53374493501295,0.0,0.0,0.0,inf
960,5047241206.867811,-4698016578.730627,9034548618.170727,121788304.76069766,-3.2456035905940155,-1.5000274268690377,-0.019630582831411794,0.0,0.0,0.0,0.0,0.0,0.0,3988.744739280108,0.9573213549732204,0.959151806770888,0.5883348429584431,279.04419320283563,188.56006351700603,0.0,0.0,0.0,inf,4036.234899520874,-22253.542247772217,-373.2412714958191,0.0012506774862113268,0.0005688459161117265,9.308068111321677e-06,8784.653515937278,0.7100916958889072,0.9591518069063312,0.588334846571701,93.689197322973,204.70542409932614,0.0,0.0,0.0,inf
961,5052498749.791633,-4715072421.076243,9026646841.343708,121684890.82687294,-3.242545605912984,-1.5058526545175352,-0.019708651193826462,0.0,0.0,0.0,0.0,0.0,0.0,3695.8020890430553,0.9538564105908582,0.9591534871849858,0.588041012304731,298.3157867567919,187.33212388541025,0.0,0.0,0.0,inf,10299.975023269653,-18216.77251625061,-306.73801949620247,0.0011059419553220984,0.0009690738194327864,1.6033304094845158e-05,8219.27840220625,0.6856554691822437,0.9591534872975146,0.5880410180595592,113.36555718480903,201.43112556578689,0.0,0.0,0.0,inf
962,5057756292.715453,-4732112312.958068,9018714445.294989,121581066.52841562,-3.2395378083976096,-1.5116801812411218,-0.019786771725360072,0.0,0.0,0.0,0.0,0.0,0.0,3456.91948246814,0.9505855852608194,0.9591562777419353,0.5878377274755912,320.7374178385062,185.09670285606256,0.0,0.0,0.0,inf,15354.451927185059,-12106.560317993164,-205.31471034884453,0.0007852565391837096,0.0013430116079247156,2.2348636153468604e-05,7749.94565746569,0.6618463354108324,0.9591562777232326,0.5878377255235785,137.04250884028647,195.0943789323916,0.0,0.0,0.0,inf
963,5063013835.639275,-4749136528.62706,9010751325.19978,121476830.04013765,-3.236579805661943,-1.5175472570697304,-0.019865568163775868,0.0,0.0,0.0,0.0,0.0,0.0,3317.210033866832,0.9484490949275067,0.9591591518458878,0.5877486506662571,345.8963674939836,181.94068792451293,0.0,0.0,0.0,inf,18244.57607460022,-4330.318683624268,-75.62790712714195,0.00028980516051069216,0.0015825350468494648,2.64437146824531e-05,7471.91845302697,0.6458662126480886,0.9591591518245093,0.587748644368196,164.42264891350536,185.80104480703787,0.0,0.0,0.0,inf
964,5068271378.563094,-4766145258.871778,9002757172.555166,121372176.11238074,-3.233638885122114,-1.523488963939398,-0.019945633502130383,0.0,0.0,0.0,0.0,0.0,0.0,3310.904619849953,0.9483492228730529,0.9591609541622097,0.5877434085780001,12.246308370521517,178.37278842532345,0.0,0.0,0.0,inf,18257.65499305725,4113.340881347656,65.72672459483147,-0.0002854543285888411,0.0015858105238226727,2.6597394303204402e-05,7459.283192223103,0.6451097692881678,0.9591609541661824,0.5877434069687163,193.48466368102984,175.13381244670512,0.0,0.0,0.0,inf
965,5073528921.486915,-4783138454.888373,8994731572.795576,121267097.67840448,-3.2306620793879173,-1.5295064367742732,-0.020026995896282054,0.0,0.0,0.0,0.0,0.0,0.0,3439.6883916541924,0.950333738746302,0.9591611304147987,0.5877441261750486,37.59108199500962,175.15375991502745,0.0,0.0,0.0,inf,15376.38939666748,11917.830631256104,196.8781035244465,-0.0007867966968895246,0.0013494984615887162,2.2727350828519177e-05,7715.7322468736265,0.659979286341593,0.9591611305085805,0.5877441163998814,221.12368356096994,165.63210547375562,0.0,0.0,0.0,inf
966,5078786464.410735,-4800115822.149137,8986674208.291433,121161589.25179258,-3.227614720199022,-1.5355653927142257,-0.020109087418381494,0.0,0.0,0.0,0.0,0.0,0.0,3671.4723575286844,0.9535448901576951,0.9591601047756183,0.5876688976723224,60.28997901122601,172.82806818606235,0.0,0.0,0.0,inf,10296.663248062134,18057.567712783813,300.53698110580444,-0.0011135897978160614,0.0009730206197122726,1.6480739943744438e-05,8171.74496791355,0.6834181359162351,0.959160104757447,0.5876688985964915,245.16511783460948,159.01188887422163,0.0,0.0,0.0,inf
967,5084044007.334557,-4817076973.201287,8978584966.354107,121055648.7608532,-3.224495119819726,-1.541627549451996,-0.020191267517039854,0.0,0.0,0.0,0.0,0.0,0.0,3961.2102271746353,0.9570179162223416,0.9591589517474813,0.5874737199096617,79.83818377868526,171.51496592304545,0.0,0.0,0.0,inf,3984.2133502960205,22101.340784072876,369.3182817399502,-0.0012608911962632696,0.0005674028715985102,9.715428881909571e-06,8731.935902881536,0.7079800555487684,0.9591589517725112,0.5874737192058476,265.1820908341418,155.48513686244146,0.0,0.0,0.0,inf
968,5089301550.258377,-4834021565.392024,8970463896.838814,120949276.86250621,-3.221318584005157,-1.5476704716372334,-0.02027315801808177,0.0,0.0,0.0,0.0,0.0,0.0,4269.857649079645,0.9601881642157591,0.9591587865661407,0.5871620829897937,96.51593223535261,171.0677660409429,0.0,0.0,0.0,inf,-2724.9662895202637,24089.299354553223,403.7504218220711,-0.0012730633587096918,0.00019769281011239315,3.5280246030167106e-06,9316.975112799062,0.7297536326035811,0.9591587865743477,0.5871620829569539,281.755999894374,154.4655369410376,0.0,0.0,0.0,inf
969,5094559093.182198,-4850949343.89281,8962311126.605852,120842475.51765364,-3.2181015044808206,-1.5536861667861093,-0.02035462235182054,0.0,0.0,0.0,0.0,0.0,0.0,4570.341563809014,0.962855462403518,0.9591603575777026,0.5867703536166562,110.87337260289534,171.2735627278103,0.0,0.0,0.0,inf,-9249.45478439331,24284.772052764893,408.14189395308495,-0.001197619543527928,-0.00011296642196789719,-1.6858561833477115e-06,9875.261367641233,0.747635565102095,0.9591603576108894,0.5867703537742965,295.6888734518312,155.25665575136512,0.0,0.0,0.0,inf
970,5099816636.106018,-4867860129.203191,8954126802.294966,120735247.03100613,-3.2148558744387805,-1.5596740484146614,-0.020435648689754136,0.0,0.0,0.0,0.0,0.0,0.0,4845.861066489046,0.9650056509996188,0.9591639334567454,0.5863481661246521,123.45279014325101,171.946114985892,0.0,0.0,0.0,inf,-15226.147789001465,23008.23274230957,387.7954272925854,-0.00106931105147412,-0.0003629193538348119,-5.892519608141633e-06,10377.65156504093,0.7617803876971431,0.9591639333965651,0.5863481648434005,307.6778061937063,157.30194852667293,0.0,0.0,0.0,inf
971,5105074179.0298395,-4884753792.919814,8945911065.229912,120627593.6267919,-3.2115893281378556,-1.56563618516899,-0.020516270402468742,0.0,0.0,0.0,0.0,0.0,0.0,5086.556366657539,0.9666907839493175,0.9591693615767337,0.5859437261877392,134.70315129530758,172.94538835742716,0.0,0.0,0.0,inf,-20439.953462600708,20564.489070892334,347.7769536972046,-0.0009102421220479329,-0.0005582140040676364,-9.189411054350005e-06,10809.27512425418,0.7727067281583212,0.9591693616171136,0.5859437276630557,318.2564971944169,160.20628084703395,0.0,0.0,0.0,inf
972,5110331721.953659,-4901630238.194778,8937664044.028662,120519517.32168403,-3.20830645746169,-1.5715751273931224,-0.02059652944756149,0.0,0.0,0.0,0.0,0.0,0.0,5286.820446272698,0.9679746865759963,0.9591761892566808,0.5855952724125401,144.97666643346977,174.17105179926472,0.0,0.0,0.0,inf,-24767.093997955322,17221.24230003357,292.5469282269478,-0.0007336897978267309,-0.0007062958806107744,-1.1698888807976093e-05,11163.334517449006,0.7809418198932877,0.9591761892344753,0.5855952712050009,327.82114624675205,163.69733049721174,0.0,0.0,0.0,inf
973,5115589264.87748,-4918489386.935396,8929385854.544724,120411019.92161864,-3.2050099643647387,-1.577493112539793,-0.020676462869245328,0.0,0.0,0.0,0.0,0.0,0.0,5443.539793636709,0.9689132125218526,0.9591837904219129,0.5853272137350634,154.54855451884114,175.55137629896439,0.0,0.0,0.0,inf,-28137.966806411743,13208.917638778687,225.95110499858856,-0.0005474476336861933,-0.000813702558187579,-1.3529053986938155e-05,11437.247718288445,0.7869143274792106,0.959183790419955,0.5853272134706916,336.6688808886283,167.58552602517227,0.0,0.0,0.0,inf
974,5120846807.801301,-4935331172.050347,8921076602.231098,120302103.06003788,-3.2017014323261486,-1.5833918470518435,-0.020756099014222575,0.0,0.0,0.0,0.0,0.0,0.0,5555.03043844515,0.9695489037089265,0.9591914770805793,0.5851492686658517,163.6388351873076,177.0337597198313,0.0,0.0,0.0,inf,-30514.64722251892,8727.52363204956,151.33150306344032,-0.00035606399481968865,-0.0008854308286645463,-1.4762771270854236e-05,11630.42889462446,0.7909377545948634,0.9591914770904179,0.5851492700445325,345.02992361536894,171.73433345787151,0.0,0.0,0.0,inf
975,5126104350.7251215,-4952155532.930126,8912736385.016018,120192768.24525625,-3.198381805399718,-1.5892724914834409,-0.020835457200276054,0.0,0.0,0.0,0.0,0.0,0.0,5620.418670552489,0.9699106806550898,0.9591985898642382,0.5850573868096391,172.43071246922486,178.57771038727932,0.0,0.0,0.0,inf,-31877.775312423706,3954.996343612671,71.66384208202362,-0.0001622319734506661,-0.0009248935318355578,-1.545670735172977e-05,11743.060274730191,0.7932200754194836,0.9591985898755646,0.5850573903857851,353.0915576969012,176.0398756394708,0.0,0.0,0.0,inf
976,5131361893.648942,-4968962412.929125,8904365296.0803,120083016.90652424,-3.1950516870240806,-1.5951356981354907,-0.0209145482949828,0.0,0.0,0.0,0.0,0.0,0.0,5639.2958583191985,0.970014804834552,0.9592045695632933,0.5850358662696624,181.0853019550481,180.14973194481217,0.0,0.0,0.0,inf,-32219.250062942505,-944.7417678833008,-10.308799773454666,3.2343642473176004e-05,-0.000934028750947391,-1.564301001612256e-05,11775.439198505586,0.7938766206143106,0.9592045695633501,0.5850358667624963,1.0159179810594987,180.41680721158755,0.0,0.0,0.0,inf
977,5136619436.572762,-4985751758.132351,8895963426.432098,119972850.43692052,-3.1917115411835884,-1.600981645361598,-0.020993375255482734,0.0,0.0,0.0,0.0,0.0,0.0,5611.548152081998,0.9698657271018213,0.9592090112981315,0.5850600308385069,189.75382105186856,181.71937783546696,0.0,0.0,0.0,inf,-31538.650979995728,-5814.310930252075,-91.95153188705444,0.00022636272046261396,-0.0009133993481835745,-1.533087423237489e-05,11727.667148679107,0.7929388539908505,0.9592090112924709,0.5850600318563886,8.954013129776083,184.78778537139473,0.0,0.0,0.0,inf
978,5141876979.496583,-5002523517.052071,8887530867.35492,119862270.23428169,-3.1883618530776183,-1.6068100499861346,-0.02107193330880034,0.0,0.0,0.0,0.0,0.0,0.0,5537.311891631345,0.9694563606442796,0.959211703432847,0.5850996568746302,198.5885851340232,183.25582759750975,0.0,0.0,0.0,inf,-29842.357652664185,-10495.770866394043,-170.61888840794563,0.00041846361699482415,-0.0008622289945572348,-1.4507065337079905e-05,11599.568171821442,0.7903570034204916,0.9592117034535625,0.5850996543626834,17.058071314540733,189.07449325677248,0.0,0.0,0.0,inf
979,5147134522.4204035,-5019277641.162176,8879067712.857494,119751277.74230793,-3.1850032943624083,-1.6126201543950796,-0.02115020970742535,0.0,0.0,0.0,0.0,0.0,0.0,5417.041827938031,0.9687676838322818,0.9592126518124513,0.5851226120835546,207.75413847426393,184.7244076555047,0.0,0.0,0.0,inf,-27145.10002708435,-14823.512001037598,-243.5355566740036,0.0006067437442962564,-0.0007783647153409845,-1.3135209878029075e-05,11390.807624775907,0.7859961948339363,0.9592126517351397,0.5851226182446199,25.494072159412802,193.18850006589605,0.0,0.0,0.0,inf
980,5152392065.344224,-5036014086.412615,8870574062.246088,119639874.49388596,-3.1816369391860526,-1.6184106950823685,-0.0212281831658064,0.0,0.0,0.0,0.0,0.0,0.0,5251.711715179079,0.9677678198144108,0.9592120869055348,0.58509910096885,217.43985459171526,186.08247069763402,0.0,0.0,0.0,inf,-23474.352060317993,-18616.791681289673,-307.67067500948906,0.000788132765723315,-0.0006581856304839206,-1.1154160656792755e-05,11101.255770585312,0.7796266385193479,0.9592120869152302,0.5850991005365063,34.45635599111294,197.02020548588737,0.0,0.0,0.0,inf
981,5157649608.268045,-5052732816.140747,8862050022.862965,119528062.15743035,-3.178264591575997,-1.6241798775687268,-0.02130582338458447,0.0,0.0,0.0,0.0,0.0,0.0,5043.205057802509,0.9664111739087304,0.959210451920333,0.5850061335416771,227.87534455949353,187.27396621892157,0.0,0.0,0.0,inf,-18878.778575897217,-21671.788234710693,-359.60336658358574,0.0009574427128336005,-0.0004965301841490799,-8.476616340027943e-06,10731.729520306184,0.7709105247709793,0.9592104520008796,0.5850061309841574,44.1864759869988,200.42371932917038,0.0,0.0,0.0,inf
982,5162907151.191866,-5069433806.180686,8853495712.802448,119415842.58322641,-3.174889311271198,-1.6299254282498645,-0.021383091828983104,0.0,0.0,0.0,0.0,0.0,0.0,4795.007792501322,0.9646393271459774,0.959208364399976,0.584832281862255,239.34967278961815,188.22196745642273,0.0,0.0,0.0,inf,-13443.059307098389,-23753.71998977661,-395.38827392458916,0.0011058423346970159,-0.0002868465772722928,-4.991379883689806e-06,10285.377334020488,0.7593949173394169,0.9592083643874616,0.5848322821584553,54.998739195235856,203.1948808102042,0.0,0.0,0.0,inf
983,5168164694.115685,-5086117053.501612,8844911262.789154,119303217.83634794,-3.171516248826071,-1.635644907625177,-0.02145994683056862,0.0,0.0,0.0,0.0,0.0,0.0,4513.3903497309475,0.9623882259369883,0.9592065392014761,0.584582279366944,252.23356479464815,188.8187213712217,0.0,0.0,0.0,inf,-7312.951814651489,-24591.395154953003,-410.46004447340965,0.0012184341254695141,-2.2101569993715486e-05,-5.781607905208652e-07,9770.16938288382,0.7445390351132932,0.9592065391236153,0.5845822795367784,67.31415103259474,205.03940371769747,0.0,0.0,0.0,inf
984,5173422237.039507,-5102782590.208796,8836296814.839142,119190190.17662686,-3.1681538425652063,-1.6413367271061738,-0.021536360406793867,0.0,0.0,0.0,0.0,0.0,0.0,4209.341672572928,0.9596127636128893,0.9592056625017356,0.5842803040682606,266.99723380516855,188.91465726995904,0.0,0.0,0.0,inf,-735.9139881134033,-23881.095808029175,-399.6914375126362,0.0012707814774666204,0.0003022693483432093,4.843624632003274e-06,9203.183237336842,0.7258538293833352,0.9592056623353291,0.5842803018177657,81.69904372113417,205.53132549651195,0.0,0.0,0.0,inf
985,5178679779.963327,-5119430504.165455,8827652511.87164,119076761.8882452,-3.164814998417807,-1.6470027675305725,-0.021612361899551485,0.0,0.0,0.0,0.0,0.0,0.0,3901.4497974911374,0.9563517851271002,0.959206206682093,0.5839698378205427,284.1972882525013,188.31458718837115,0.0,0.0,0.0,inf,5879.063959121704,-21316.71795272827,-357.88774049282074,0.0012254855070450432,0.0006807645973285759,1.1188240289547458e-05,8617.325251301414,0.7033380758825538,0.9592062067976083,0.5839698415817477,98.88304548313484,204.07900429941614,0.0,0.0,0.0,inf
986,5183937322.887148,-5136060962.17747,8818978466.74491,118962934.76527783,-3.161516348051888,-1.6526537202339955,-0.021688127523054213,0.0,0.0,0.0,0.0,0.0,0.0,3619.206323110981,0.952863590957835,0.9592082081327293,0.5837063283025694,304.3632246191926,186.80724922788073,0.0,0.0,0.0,inf,11894.191497802734,-16679.61024093628,-281.2794058024883,0.001034337505173788,0.0010823199098970449,1.7943815910345662e-05,8069.612102783189,0.6785160686480624,0.9592082082088722,0.583706332981474,119.66675247934054,199.97391413568968,0.0,0.0,0.0,inf
987,5189194865.810968,-5152674214.211379,8810274697.539562,118848709.02891046,-3.1582707554010967,-1.6583158420334487,-0.02176409473510689,0.0,0.0,0.0,0.0,0.0,0.0,3403.800385670579,0.9498026063838897,0.959211096731291,0.5835382115310698,327.6681313697667,184.279514773059,0.0,0.0,0.0,inf,16430.639896392822,-10026.342500686646,-170.66363269090652,0.0006600605144702065,0.00143070941032164,2.3840510018607874e-05,7644.551218201156,0.6560391716164745,0.9592110966891215,0.5835382062015831,144.51248739386148,192.71643407059233,0.0,0.0,0.0,inf
988,5194452408.73479,-5169270530.584017,8801541043.533266,118734081.90995437,-3.155069686156445,-1.6640288514205657,-0.021840930021398586,0.0,0.0,0.0,0.0,0.0,0.0,3299.7249796063793,0.9481773050507631,0.9592137965537523,0.5834784103338805,353.39052456751574,180.9298905744424,0.0,0.0,0.0,inf,18550.780532836914,-1932.4964866638184,-35.517051696777344,0.0001274625190177403,0.0016106496030712236,2.6943980649063448e-05,7436.93465390944,0.6438156531077903,0.9592137965530131,0.5834784093019981,172.6802083493407,182.78298014604752,0.0,0.0,0.0,inf
989,5199709951.65861,-5185850048.558823,8792777149.927242,118619047.36697218,-3.151871474596149,-1.669821008229143,-0.021919113674703894,0.0,0.0,0.0,0.0,0.0,0.0,3333.723251515436,0.9487209382950511,0.9592152616695625,0.5834848962996878,19.693091010816314,177.379198129297,0.0,0.0,0.0,inf,17703.270849227905,6463.02029800415,105.18645286560059,-0.00044252091375041047,0.0015401032725073094,2.5860107757583184e-05,7504.882616482627,0.6479266289513201,0.9592152617031245,0.5834848890410693,201.67154647311918,172.17548707741497,0.0,0.0,0.0,inf
990,5204967494.582431,-5202412642.290778,8783982611.067364,118503598.4619377,-3.1486244643534995,-1.6756813020703993,-0.021998470220246966,0.0,0.0,0.0,0.0,0.0,0.0,3496.606189921355,0.9511709845711714,0.9592151705436567,0.583477202056134,44.41207553960071,174.37527398289998,0.0,0.0,0.0,inf,14100.396577835083,13873.517049789429,229.86849281191826,-0.0008999673010192666,0.0012509720093927257,2.1097417958346187e-05,7828.3673907924385,0.6661701587096203,0.9592151704167446,0.5834772127960921,228.43824514584446,163.3825339695723,0.0,0.0,0.0,inf
