,time,Lat_Prim,Long_Prim,DeltaLat_Hiiaka,DeltaLong_Hiiaka,DeltaLat_Hiiaka_err,DeltaLong_Hiiaka_err,DeltaLat_Namaka,DeltaLong_Namaka,DeltaLat_Namaka_err,DeltaLong_Namaka_err
10,2454138.258291212,27.209223245508095,194.26166784924146,0.14946044458383767,-0.30989815830543055,0.0020979131965455067,0.0017336147466950893,-0.4984358423214985,0.18567578614716612,0.005595558892103554,0.005361825744967239
11,2454138.2742924225,27.209351406403496,194.26152196117113,0.15466534957084832,-0.31009298791828027,0.0022055254526706838,0.002252002212429928,-0.49568721155850426,0.18283440635171633,0.004471438262004559,0.0034387870967831215
12,2454469.357549359,27.03173927912118,195.35864977579016,-1.0680873808183833,0.7337631034376092,0.007930762665610908,0.005224088563189739,-0.27076538153352203,0.09381058101911338,0.008092021246009136,0.007356886529525751
13,2454593.435150482,27.529728296757703,193.76286414290547,0.9185147987736286,-0.6146369675793992,0.0039953578331574915,0.003885138508461064,-0.6907769886851156,0.31397447845842924,0.00733987813473039,0.006549119599202664
14,2454599.9008283755,27.49846658365956,193.66582297654315,0.2002355878033768,0.028698340651019668,0.004389587639866488,0.00528002382380265,0.17216314749504136,-0.10313512091612269,0.01045162652159726,0.006735615438745386
15,2454601.6987300254,27.48889485062722,193.64060563598912,-0.04334438629456372,0.22110726415116266,0.005206094536401791,0.007331308525828249,0.4483460791746552,-0.22734631097582308,0.00598878607542019,0.006708229953319462
16,2454603.496628045,27.478948791446204,193.6161854765209,-0.29829555089690984,0.40789226997462186,0.005411512792323301,0.003457014404601148,0.5385874024398163,-0.2557977777709851,0.00451881587841071,0.004128642593449814
17,2454605.496510468,27.467479013886663,193.59001919243056,-0.5648108885935699,0.5818905244341102,0.008883102529579944,0.006291200201790948,0.27271505005614927,-0.12295217743424927,0.006005115888821172,0.005069895969783116
18,2455375.3613273664,27.435792562584883,195.30840971221534,,,,,0.1762824600660906,-0.08644628444743778,0.0015826898208918488,0.001824872316544983
19,2455375.3673268594,27.435735366803733,195.3084034455433,1.0101001903962015,-0.7433666984234671,0.001576043220041705,0.0017129092947464745,,,,
20,2455375.379325846,27.435633949114568,195.30839605352972,,,,,0.1689290918349684,-0.08351505616743055,0.003201705458751564,0.003327875724757981
21,2455375.42532196,27.43525038922858,195.30836704772335,,,,,0.1653972804604109,-0.0815391565798764,0.007216760987695939,0.003991627253035167
22,2455375.433321284,27.435193193420492,195.30836078091892,1.0091840014155196,-0.7403090452955234,0.0015752738669262847,0.001391369140186327,,,,
23,2455375.443320439,27.43510474957038,195.30835853005286,,,,,0.16071031555782156,-0.07817405862172556,0.0024330017004635424,0.0020547725682838556
24,2455375.492316299,27.43469524172385,195.30831924052825,,,,,0.14520794660768388,-0.07471575102891242,0.002577995161582519,0.0018356482759057896
25,2455375.4993157075,27.434638045888253,195.30831297358938,1.0080313128725038,-0.7369710814364785,0.0018531041156137908,0.0016236865503272571,,,,
26,2455375.56531013,27.43408673489977,195.308274884956,1.006845946379542,-0.7343956171262537,0.0017781702006459531,0.0015662452395396975,,,,
27,2455375.634304298,27.43350947583685,195.30822651205153,1.0058658261769438,-0.7313094555726447,0.0017252761680702751,0.00165740911974531,,,,
28,2455375.6992988028,27.4329711382124,195.30819356211472,1.0058092208709013,-0.7298379816393912,0.0018755773617747443,0.0016077493577693776,,,,
29,2455375.7642933065,27.43242896351784,195.30815089086158,1.004362970877537,-0.7268401114472719,0.0014260247152444764,0.0017177077637042005,,,,
30,2457155.0495645464,28.2716625807474,200.81476945847942,-0.4681392063375256,0.6832206822776329,0.005491143107277123,0.00513481427206055,-0.3802209997729733,0.2698387978102134,0.004154853888726648,0.0036960264619816667
31,2457203.703324178,27.934763230087192,200.34040335636107,-0.417067222805656,0.6372057070505945,0.0019512619763278809,0.002163723242392574,0.5818691772887519,-0.41023297782262313,0.0020126615959984257,0.0021351042076128667
