,time,Lat_Prim,Long_Prim,DeltaLat_Hiiaka,DeltaLong_Hiiaka,DeltaLat_Hiiaka_err,DeltaLong_Hiiaka_err,DeltaLat_Namaka,DeltaLong_Namaka,DeltaLat_Namaka_err,DeltaLong_Namaka_err
10,2454138.258291212,27.485536640578445,195.3275720898837,0.1535382568732757,-0.3114625772096189,0.002198623962723441,0.001737181621643189,-0.5046874064518647,0.18310253646841698,0.005922189846466812,0.005574942068699551
11,2454138.2742924225,27.4857934373013,195.32724218677467,0.15879356525374533,-0.31161608069506835,0.0022245366472205493,0.0024088110718601804,-0.5018904317296347,0.18026014204196542,0.004641227976194181,0.003491623030460894
12,2454469.357549359,27.002733053900123,196.5982326763612,-1.0741712068565334,0.7223689663264723,0.007333326296652223,0.005165743497725207,-0.27140287823215203,0.0910356114214293,0.008085821791781814,0.007441088848259505
13,2454593.435150482,27.98007685225334,193.05301189054455,0.9286661519524841,-0.6291757480000839,0.004045397481006284,0.004041576717148804,-0.6992861993524002,0.32268899276009244,0.007445619858660572,0.006963875713288935
14,2454599.9008283755,27.912313610779833,192.83906678476276,0.20319539103468287,0.027740341890651214,0.004207381483211324,0.005088827784510291,0.17383278604086172,-0.10571526433707491,0.011210217636578165,0.006996262761076056
15,2454601.6987300254,27.891672314089327,192.78334037129454,-0.04235843615703061,0.2243669501397211,0.005406097814797395,0.007975254294485023,0.45275735226226743,-0.2335238309103554,0.0059697457932565935,0.0062972302713765835
16,2454603.496628045,27.870284762545385,192.72933036440594,-0.2992011081389023,0.4153472924640302,0.005079973143250079,0.003372655075465382,0.5437456668985874,-0.26301623940745084,0.0048482088778483015,0.004360769484083523
17,2454605.496510468,27.8456699511324,192.67135970662883,-0.5675290688600398,0.5934191681146807,0.008969135697595497,0.005966085223920039,0.2752257197315089,-0.12653666872353259,0.005901061958221334,0.004823228698358468
18,2455375.3613273664,27.517913001237687,194.03415039552232,,,,,0.17586939569298465,-0.08847487460796602,0.001530105554365126,0.0017879874257078672
19,2455375.3673268594,27.517803050730684,194.03412845926258,1.0051762009368304,-0.7556129697480015,0.0015036992078288319,0.001783824485064652,,,,
20,2455375.379325846,27.517596205081112,194.03408963390865,,,,,0.16852539362730568,-0.08546032542893905,0.003317191437207396,0.0035907888495010317
21,2455375.42532196,27.516808504460364,194.03394055743314,,,,,0.1650021069281138,-0.08344218772209762,0.00684763879496679,0.0039851480422966505
22,2455375.433321284,27.516681036375033,194.03391337337442,1.0042688425627944,-0.7525248139285152,0.0016114705052935898,0.0013954833625550122,,,,
23,2455375.443320439,27.516504757118796,194.0338852231775,,,,,0.16033633647651868,-0.08002015953419654,0.0025220333220888356,0.002115184211218352
24,2455375.492316299,27.515664652852262,194.03371918613698,,,,,0.1448258425185145,-0.07639296571311019,0.0024942624853180302,0.002010693657750774
25,2455375.4993157075,27.515545939579017,194.0336948666639,1.0031272932565116,-0.7491533204261404,0.0018741601977984642,0.0015531130333552164,,,,
26,2455375.56531013,27.514414752907133,194.03348765348673,1.0019451814272884,-0.7465459789684263,0.001712976851627975,0.0014841033867523858,,,,
27,2455375.634304298,27.51323115297577,194.03326414959483,1.0009732607969113,-0.743428284869788,0.0017696484841132,0.001616119578013719,,,,
28,2455375.6992988028,27.512121730149847,194.03306778540366,1.0009118945760065,-0.7419395863096094,0.0017396950125829849,0.0015672303041083884,,,,
29,2455375.7642933065,27.511008348384692,194.0328632540172,0.9994730267735008,-0.7389065885152605,0.0014081105790179895,0.0017812317981297117,,,,
30,2457155.0495645464,28.74881300462928,200.13225388290223,-0.47137126183116607,0.6964053783739129,0.005675951996787829,0.005445820704015282,-0.3845044427492894,0.27616504763666977,0.0041749633378361,0.003740807615050589
31,2457203.703324178,28.043969147465123,199.05827690877086,-0.41181342936056353,0.6437195646573725,0.001917581809146676,0.0021728086519701858,0.5795934292507354,-0.4177230836789839,0.0020381021167515385,0.0021377372807381066
