,Times,X_Pos_Eris,Y_Pos_Eris,Z_Pos_Eris,X_Vel_Eris,Y_Vel_Eris,Z_Vel_Eris,semimajor_axis_Eris,eccentricity_Eris,inclination_Eris,longitude_ascending_Eris,argument_periapse_Eris,mean_anomaly_Eris,precession_Eris,obliquity_Eris,longitude_Eris,spin_orbit_angle_Eris,spin_period_Eris,Lx_Eris,Ly_Eris,Lz_Eris,E_Eris,X_Pos_Hercules,Y_Pos_Hercules,Z_Pos_Hercules,X_Vel_Hercules,Y_Vel_Hercules,Z_Vel_Hercules,semimajor_axis_Hercules,eccentricity_Hercules,inclination_Hercules,longitude_ascending_Hercules,argument_periapse_Hercules,mean_anomaly_Hercules,precession_Hercules,obliquity_Hercules,longitude_Hercules,spin_orbit_angle_Hercules,spin_period_Hercules,Lx_Hercules,Ly_Hercules,Lz_Hercules,E_Hercules,X_Pos_Dysnomia,Y_Pos_Dysnomia,Z_Pos_Dysnomia,X_Vel_Dysnomia,Y_Vel_Dysnomia,Z_Vel_Dysnomia,semimajor_axis_Dysnomia,eccentricity_Dysnomia,inclination_Dysnomia,longitude_ascending_Dysnomia,argument_periapse_Dysnomia,mean_anomaly_Dysnomia,precession_Dysnomia,obliquity_Dysnomia,longitude_Dysnomia,spin_orbit_angle_Dysnomia,spin_period_Dysnomia,Lx_Dysnomia,Ly_Dysnomia,Lz_Dysnomia,E_Dysnomia,Lx_totDysnomia,Ly_totDysnomia,Lz_totDysnomia
186,358098258.7982923,0.0,0.0,0.0,0.0,0.0,0.0,296.2947757145954,0.9998827686742802,62.49791489386285,138.75467021655865,154.9692332269541,180.03091091347227,0.0,0.0,0.0,0.0,inf,6750.848773255286,7731.171805116576,5343.7699196678495,-4.398120696501446,6729.288610625658,-9065.574997704864,4571.2075610410775,0.1755404196835914,0.014652164774614698,-0.24345891656564989,10318.89190574204,0.12421684276760861,62.49791489386282,138.75467021655865,327.8268302650915,189.09095993655845,0.0,0.0,0.0,0.0,inf,99824.3949444164,113816.1913155916,78817.60084436386,-2.2746881660194953,27938.626199077673,-25213.1753922175,1677.0429329012404,0.06777098122213965,0.05666553483726504,-0.16190907927219642,37213.07640888421,0.005462308533743476,61.62896119529799,139.31579158443407,113.3003699520963,63.584931473972844,0.0,0.0,0.0,0.0,inf,16523.001242522176,19220.47399036583,13688.153984754337,-0.0671457629298,123098.24496019387,140767.837111074,97849.52474878603
187,358109057.74639696,0.0,0.0,0.0,0.0,0.0,0.0,295.15681004532775,0.9998823019560952,62.49781282148198,138.75470551711837,170.29542055901834,180.01931592635475,0.0,0.0,0.0,0.0,inf,6847.006510121211,7843.076794648476,5425.940963171942,-4.413444413615186,8370.001020077409,-8595.240852981806,1814.201077376998,0.12646101721836853,0.07205757584080714,-0.26421297674978894,10309.780915626718,0.12015224193250477,62.497812821481986,138.75470551711837,345.6790124353265,185.83303675644152,0.0,0.0,0.0,0.0,inf,99734.69216731783,113711.79834306816,78740.95016663488,-2.2762214932399214,28623.09086468176,-24555.424009658967,-78.42406077323284,0.05887623762461432,0.06511536044182127,-0.16300945134530326,37183.35705912538,0.004269843914484451,61.62926154555921,139.315786795337,108.99425755994858,70.83507035680853,0.0,0.0,0.0,0.0,inf,16516.54627564131,19212.96196524446,13682.633613361966,-0.0674204235426212,123098.24495308034,140767.8371029611,97849.52474316879
188,358119856.7030713,0.0,0.0,0.0,0.0,0.0,0.0,294.57701349816796,0.9998820663101173,62.4976844841938,138.75471019185048,185.71226618431362,180.00624045618406,0.0,0.0,0.0,0.0,inf,6869.427712921896,7868.920861463984,5449.904507852211,-4.4215011705704566,9427.070691742805,-7525.679352303829,-1069.120281691992,0.0681037877038796,0.12491614919279219,-0.2666510397400201,10304.871671550889,0.11804153805297932,62.49768448419378,138.75471019185048,4.1941072597333395,181.9110556404768,0.0,0.0,0.0,0.0,inf,99713.92473942303,113687.86026632703,78718.758356329,-2.276808171706585,29208.093868158936,-23808.04393396514,-1839.2040103910847,0.04939005004043021,0.07322507406496415,-0.16288529825497422,37175.125592232864,0.003087952441290603,61.629977684078696,139.3158129981694,111.69247018755736,71.10746477184195,0.0,0.0,0.0,0.0,inf,16514.892493638803,19211.05596707634,13680.861873383548,-0.06749233008661654,123098.24494598374,140767.83709486734,97849.52473756476
189,358130655.66730946,0.0,0.0,0.0,0.0,0.0,0.0,294.60065604738486,0.9998820841161277,62.49755354809073,138.7546750036541,201.15828360568486,179.99273006311603,0.0,0.0,0.0,0.0,inf,6816.170165175338,7806.086959089784,5413.500848991041,-4.421568457545426,9823.035379260247,-5928.4278983137265,-3877.343370031391,0.004799840287137254,0.16915471801727708,-0.2503754751045638,10304.507926641643,0.11818942877761239,62.497553548090714,138.7546750036541,22.924618079097193,177.77593850274945,0.0,0.0,0.0,0.0,inf,99763.3796307209,113746.20749675664,78752.5677683144,-2.2763997166953405,29688.616147770408,-22975.987068707167,-3591.947577394243,0.039571840670211134,0.08076010852414002,-0.16152425155740568,37191.51265657064,0.0022804987478975587,61.63099608052517,139.31590616487745,131.04571695351257,54.71790269295888,0.0,0.0,0.0,0.0,inf,16518.69514301451,19215.542630954118,13683.456114673812,-0.06733169400822661,123098.24493891075,140767.83708680054,97849.52473197925
190,358141454.6337202,0.0,0.0,0.0,0.0,0.0,0.0,295.22278014839145,0.999882349835711,62.49744531068997,138.75460826847495,216.56939437951334,179.97986401140076,0.0,0.0,0.0,0.0,inf,6690.254429317709,7657.851618964942,5318.47988029042,-4.4136983132472825,9530.261249136041,-3915.5329056639703,-6413.653990845873,-0.058638066925975486,0.20141630779996153,-0.21663296530901752,10308.87339345467,0.12054263408231403,62.49744531068997,138.75460826847495,41.36564408722885,173.9353603592248,0.0,0.0,0.0,0.0,inf,99881.5714960849,113885.34982037827,78841.76437139326,-2.2750091842097966,30062.563169925586,-22066.60004357071,-5323.525353241356,0.02969720371920326,0.08751738455280757,-0.15897967597254462,37225.810878418946,0.0024391949700815203,61.63207760187098,139.31606549324545,161.14956094645697,27.540738668051002,0.0,0.0,0.0,0.0,inf,16526.41900646471,19224.635639424436,13689.280474733401,-0.06700309159835396,123098.24493186732,140767.83707876765,97849.52472641709
191,358152253.59514207,0.0,0.0,0.0,0.0,0.0,0.0,296.3901062038222,0.9998828332829064,62.497373363505325,138.75453024066871,231.88553369598023,179.9686113259551,0.0,0.0,0.0,0.0,inf,6499.341441951757,7433.056378195504,5170.335275285125,-4.398689018937436,8573.310254211305,-1629.7089365143888,-8503.047011524219,-0.11744574005200968,0.2194266302065619,-0.16817226490032006,10317.850590830034,0.12472554963543478,62.497373363505325,138.75453024066871,59.10717533339802,170.7994537226127,0.0,0.0,0.0,0.0,inf,100063.50441982383,114099.57136054266,78982.94426858347,-2.272716626639844,30330.738256389883,-21089.11068067737,-7021.738710244159,0.020022258011424474,0.09335557455147972,-0.1553701692879323,37266.10013147343,0.0033037834277545755,61.63299738847903,139.31625322012948,176.75389828056726,14.81252405798113,0.0,0.0,0.0,0.0,inf,16535.399063079672,19235.209332032486,13696.24517701111,-0.06662037154597367,123098.24492485526,140767.83707077065,97849.5247208797
192,358163052.547431,0.0,0.0,0.0,0.0,0.0,0.0,298.00904250443887,0.9998834873913841,62.49733651591366,138.7544611679594,247.0562366648163,179.95973760610616,0.0,0.0,0.0,0.0,inf,6254.782049489866,7145.016911297399,4977.628984298201,-4.377935386758028,7025.621314843645,768.5813168665155,-10006.781921212387,-0.16741138460253777,0.22218898911605653,-0.10888761407033087,10330.892344452981,0.13018217165987617,62.49733651591366,138.7544611679594,75.91826417071113,168.596663391869,0.0,0.0,0.0,0.0,inf,100300.18354590423,114378.32958655534,79169.44401520201,-2.269666777840381,30496.498674011338,-20053.867719875765,-8675.992209980366,0.010761257800407526,0.09820909707908979,-0.15087170666059588,37301.687781687746,0.0042170474123905165,61.633639772071575,139.31642148367575,180.9505502361381,13.44504308316155,0.0,0.0,0.0,0.0,inf,16543.27932247808,19244.49056495404,13702.451715865076,-0.06628424562263566,123098.24491787217,140767.83706280676,97849.52471536529
193,358173851.4915928,0.0,0.0,0.0,0.0,0.0,0.0,299.9569869743577,0.9998842560964444,62.49732430349041,138.75441373043327,262.0444005149587,179.95376525718538,0.0,0.0,0.0,0.0,inf,5970.296661734888,6809.9694030619585,4750.995322289221,-4.353215867877221,5001.349505830463,3115.0965022103946,-10832.222275923978,-0.2052553577018521,0.20998486214550524,-0.04333869787711196,10347.046567493997,0.13632345972415266,62.49732430349041,138.75441373043324,91.73802162432138,167.38407742512746,0.0,0.0,0.0,0.0,inf,100579.25268684105,114706.99811827733,79391.76508548546,-2.2660537318396052,30565.23807921597,-18971.527741998023,-10277.821893232462,0.0020759949550941455,0.10208479979271426,-0.14569912257566495,37326.274189616204,0.004908396859442261,61.63399915772322,139.31653676860688,180.43424809210572,16.756981349579448,0.0,0.0,0.0,0.0,inf,16548.69556233792,19250.869533531815,13706.764302095746,-0.066052458570002,123098.24491091385,140767.8370548711,97849.52470987043
194,358184650.43309927,0.0,0.0,0.0,0.0,0.0,0.0,302.0945350093334,0.9998850806871049,62.49732363265549,138.75439196405688,276.82806968093155,179.95096825736078,0.0,0.0,0.0,0.0,inf,5660.5983251818825,6445.426549065258,4502.067126795125,-4.326472526489544,2644.027522023269,5254.861738043087,-10937.316421288033,-0.22883529322817714,0.1842111003929281,0.023744196661984192,10365.100339141594,0.14262174090404298,62.4973236326555,138.75439196405688,106.6200221871707,167.10433779801775,0.0,0.0,0.0,0.0,inf,100886.42812920979,115068.57104987757,79638.66712094666,-2.262097793986696,30543.79564016959,-17852.33917977473,-11821.186170345787,-0.005927743378520785,0.10504869589414272,-0.14008204161075943,37337.794592706814,0.005317123489444708,61.634135154905415,139.31658836491215,177.8132874786322,22.155985162597158,0.0,0.0,0.0,0.0,inf,16551.2184495841,19253.83944801574,13708.790456649791,-0.06594233142981648,123098.24490397578,140767.83704695856,97849.52470439157
195,358195449.3790716,0.0,0.0,0.0,0.0,0.0,0.0,304.27706193303993,0.9998859046265977,62.49732289922434,138.7543933977927,291.40049516462267,179.95138780003234,0.0,0.0,0.0,0.0,inf,5340.2153475604055,6068.7534011759635,4242.530501636587,-4.2996216256365,113.96276875823267,7052.853021382281,-10330.06803544962,-0.2371797835178557,0.14711756970318918,0.08788170826846926,10383.74821584874,0.14865006061884034,62.49732289922434,138.7543933977927,120.67686284026227,167.6418565307803,0.0,0.0,0.0,0.0,inf,101206.99505767133,115445.46008978198,79898.35401426698,-2.25802274212044,30439.855036847202,-16705.592047979888,-13302.500596786786,-0.013198687095675165,0.10720943815358182,-0.1342426051108885,37337.0222293355,0.005462042564826285,61.63413013730866,139.31658556402735,174.0605257057063,28.683507748206598,0.0,0.0,0.0,0.0,inf,16551.034491823506,19253.623548108048,13708.640183023042,-0.06594487870700298,123098.24489705524,140767.83703906598,97849.52469892662
196,358206248.3336538,0.0,0.0,0.0,0.0,0.0,0.0,306.3647625684419,0.9998866769811865,62.49731369219946,138.75441166564687,305.7689141918367,179.95486139888138,0.0,0.0,0.0,0.0,inf,5022.654228411945,5696.138504370434,3983.4289908333494,-4.2744135640439,-2423.9782301847586,8401.625711118299,-9064.08397030787,-0.23039201173655952,0.10151419730624905,0.145146438341824,10401.728325829656,0.15408619598923562,62.49731369219946,138.75441166564687,134.04297018236454,168.86031485080295,0.0,0.0,0.0,0.0,inf,101526.93385400822,115820.86440070887,80159.396420553,-2.254038478673416,30261.382711766295,-15539.246095951099,-14720.4624031637,-0.019734521836624913,0.1087022803738231,-0.12837921135831315,37326.26068742066,0.005389890677921426,61.63406361054114,139.3165510036398,169.58725533576228,35.93933337637262,0.0,0.0,0.0,0.0,inf,16548.6568077317,19250.834126113634,13706.699282088854,-0.06603759832734854,123098.24489015187,140767.83703119293,97849.5246934752
197,358217047.29579985,0.0,0.0,0.0,0.0,0.0,0.0,308.2306893652212,0.9998873545402861,62.49729114366336,138.75443860584048,319.9525509056028,179.96105943422555,0.0,0.0,0.0,0.0,inf,4719.927215628399,5341.99659732303,3734.7470747237535,-4.252345151149323,-4811.094715749086,9225.865625808345,-7231.56556591437,-0.2094792934632364,0.05050067821643514,0.19233744552302748,10417.912685355524,0.15869982225704912,62.49729114366337,138.75443860584048,146.8549159168236,170.62238712527437,0.0,0.0,0.0,0.0,inf,101833.58242777422,116179.59338508437,80411.30046385215,-2.25033032761396,30016.14183294009,-14359.720321931967,-16075.736887140962,-0.02557374088880191,0.10967539375080011,-0.12265702303523761,37308.467352299325,0.005152599250021227,61.634000196082006,139.31651395247363,164.60737047139668,43.71713445961745,0.0,0.0,0.0,0.0,inf,16544.735239864945,19246.247040934253,13703.477149462904,-0.06619279764806923,123098.24488326756,140767.83702334165,97849.52468803881
198,358227846.2599173,0.0,0.0,0.0,0.0,0.0,0.0,309.76671423783426,0.9998879028179651,62.49725367969359,138.75446576866392,333.98027437202245,179.96952358460652,0.0,0.0,0.0,0.0,inf,4442.387212782945,5018.739691287437,3505.2362367244027,-4.234616343560065,-6903.571861382859,9484.286862483817,-4955.006786035431,-0.17615936021317521,-0.002751950100814813,0.22705038275904596,10431.358202679407,0.16233441879279586,62.497253679693614,138.75446576866392,159.243180307007,172.79788871657797,0.0,0.0,0.0,0.0,inf,102115.91129795024,116508.42745380888,80644.77192387606,-2.247054078496884,29711.30007981225,-13171.813404528391,-17370.57326651701,-0.030786693462045253,0.11027929665368194,-0.11720403105421248,37286.73695161029,0.004797113331023023,61.6339854359504,139.31650461430291,159.27674385151238,51.86534673635137,0.0,0.0,0.0,0.0,inf,16539.946365672546,19240.669870419708,13699.516522019729,-0.06638228830818083,123098.24487640572,140767.83701551604,97849.52468262019
199,358238645.21900564,0.0,0.0,0.0,0.0,0.0,0.0,310.8876187769203,0.9998882962499386,62.497202529379486,138.75448548429532,347.88822676155377,179.9797030004469,0.0,0.0,0.0,0.0,inf,4198.7743785673765,4736.805054841629,3302.4130026390244,-4.222118269985835,-8579.15133812766,9169.491018677501,-2378.5437184333277,-0.1326786989992366,-0.05516073688060402,0.24767770038188205,10441.33017862683,0.1648898744517785,62.497202529379486,138.75448548429532,171.33011636021084,175.265666759779,0.0,0.0,0.0,0.0,inf,102364.53877162641,116796.16503815584,80851.77050686692,-2.244335055921402,29353.131566397708,-11978.721023405624,-18608.39984512114,-0.03546726531416551,0.11065936775175644,-0.11211078809208141,37264.00786975221,0.004361164896319408,61.63404555089501,139.3165495352939,153.75989599120186,60.2209145829629,0.0,0.0,0.0,0.0,inf,16534.93171937698,19234.86691472347,13695.34116771678,-0.06657986546924242,123098.24486957077,140767.83700772095,97849.52467722271
200,358249444.16896105,0.0,0.0,0.0,0.0,0.0,0.0,311.5336621321801,0.9998885179377882,62.49714112603107,138.7544916229653,1.7175958423213387,179.99098607136614,0.0,0.0,0.0,0.0,inf,3996.3742217018034,4504.821310349769,3132.6514015046937,-4.215438777917839,-9741.992522896515,8306.390911127766,340.47781357609335,-0.08166078624645896,-0.10383923836004887,0.2533730389829221,10447.309530345883,0.1663083979089016,62.49714112603105,138.75449162296533,183.23086722480454,177.91251326961788,0.0,0.0,0.0,0.0,inf,102571.60896165947,117033.50091530097,81025.44930101505,-2.2422694329055513,28946.80124139513,-10782.119611204946,-19793.427846786548,-0.03972597138366272,0.11095087994304327,-0.10743200203315356,37242.889963596754,0.003872082260235914,61.63418918130513,139.31666803859537,148.27461435206223,68.56511463242705,0.0,0.0,0.0,0.0,inf,16530.261679405183,19229.514774310133,13691.423969329706,-0.06676260511892872,123098.24486276646,140767.83699996088,97849.52467184945
201,358260243.1108698,0.0,0.0,0.0,0.0,0.0,0.0,311.6719967514025,0.9998885592469612,62.497074444588264,138.75448011834553,15.512584626619669,180.00272749320192,0.0,0.0,0.0,0.0,inf,3841.2010630973523,4329.809678217987,3001.300953894623,-4.214874054956952,-10326.075112811852,6949.669142785385,3039.4814331428024,-0.025987535426014025,-0.14617058898132684,0.2440066309723188,10448.992483638727,0.16656463595612483,62.49707444458829,138.75448011834553,195.0555265559341,180.6308214647147,0.0,0.0,0.0,0.0,inf,102730.63153810847,117212.85367127272,81160.05835485795,-2.240926302719387,28496.215353468702,-9582.294031794263,-20930.275705320702,-0.04368460699545574,0.11127572436583945,-0.1031886007880923,37225.55513751963,0.003347531128885036,61.63441021160287,139.31686968417696,143.14020610561178,76.5757394024113,0.0,0.0,0.0,0.0,inf,16526.4122547893,19225.173642747657,13688.165357749658,-0.06691158755208614,123098.24485599512,140767.83699223836,97849.52466650223
202,358271042.05040485,0.0,0.0,0.0,0.0,0.0,0.0,311.297234907576,0.9998884194762854,62.49700829435318,138.75444927897718,29.31854823696542,180.01427169112964,0.0,0.0,0.0,0.0,inf,3738.1406838587313,4217.3411719018895,2912.775655143725,-4.220438442853492,-10297.47281387875,5180.558617839823,5558.189027154878,0.031292798286415846,-0.17986292755513467,0.2201287225972118,10446.288605755708,0.16566016429103572,62.497008294353165,138.75444927897718,206.91173048185,183.3158017380359,0.0,0.0,0.0,0.0,inf,102836.35578011839,117328.228883511,81250.87192670643,-2.2403494292197426,28003.9226425509,-8378.295827315185,-22023.613717474065,-0.04747213891225592,0.11173994223619764,-0.09936939749112642,37213.66052713727,0.0027980274704289803,61.63469125532648,139.3171528337345,138.86530717957584,83.739719814363,0.0,0.0,0.0,0.0,inf,16523.74838527926,19222.266929140158,13685.877079330548,-0.06701237093640611,123098.24484925639,140767.83698455305,97849.5246611807
203,358281840.99452645,0.0,0.0,0.0,0.0,0.0,0.0,310.43134932406105,0.9998881057148402,62.49694858717362,138.75439988793386,43.18021860272729,180.02497443806416,0.0,0.0,0.0,0.0,inf,3691.005038800274,4171.593968936033,2870.5740182894397,-4.231868373075045,-9655.719640818994,3103.0465832611494,7745.833037870737,0.08704407932016725,-0.2030033694181646,0.18294816117506535,10439.320286941249,0.16362227296793477,62.496948587173634,138.75439988793386,218.90730681340776,185.86263432416067,0.0,0.0,0.0,0.0,inf,102884.7288487086,117375.17698936592,81294.18147885242,-2.240557992882745,27471.056014313777,-7168.127679373055,-23077.822414084854,-0.05122122786083841,0.11243127462810587,-0.0959319861268581,37208.29050025901,0.002231791949725706,61.635007543794025,139.31750443408808,136.3722278403608,89.12921775930614,0.0,0.0,0.0,0.0,inf,16522.51095503702,19221.066018598023,13684.769158739624,-0.0670553735704209,123098.2448425459,140767.8369769,97849.52465588148
204,358292639.9473384,0.0,0.0,0.0,0.0,0.0,0.0,309.1229484233816,0.9998876329004407,62.49690061033825,138.7543350822961,57.13992067197002,180.03422478723564,0.0,0.0,0.0,0.0,inf,3702.468381860354,4195.2759698314385,2877.203559232455,-4.248620034107513,-8434.332962987024,839.4461676612273,9468.214360291713,0.13812297914005786,-0.21412305688147354,0.13432416232609676,10428.424239238853,0.16050693489062218,62.49690061033824,138.7543350822961,231.15275346276317,188.16379040824225,0.0,0.0,0.0,0.0,inf,102872.96982460702,117350.88180647377,81287.38161697063,-2.241546006508885,26897.311833298547,-5948.957159156901,-24096.656621474922,-0.05506462599676755,0.11341612424120831,-0.09280295100412396,37209.91255211856,0.0016645986093234936,61.6353309891469,139.31790111573497,137.6776266141437,90.72140853981766,0.0,0.0,0.0,0.0,inf,16522.80662938749,19221.679192963933,13684.939474394514,-0.06703622910448352,123098.24483585486,140767.83696926915,97849.5246505976
205,358303438.90767395,0.0,0.0,0.0,0.0,0.0,0.0,307.4458227266271,0.9998870239940778,62.496868343408295,138.75426000591,71.23569496237903,180.0414692621259,0.0,0.0,0.0,0.0,inf,3773.870012097748,4289.39779157831,2933.99664102661,-4.269863936830094,-6700.379657766565,-1474.8297135265577,10614.70041992036,0.18147834762241377,-0.21228049358236445,0.07676082239599534,10414.153226546807,0.15640582161379896,62.496868343408295,138.75426000591003,243.76324961839458,190.1068233434819,0.0,0.0,0.0,0.0,inf,102799.77418324389,117254.3942937487,81229.16181082829,-2.243280412105317,26280.97233546077,-4717.367980404198,-25082.910364062394,-0.05913066061830698,0.11473558248132833,-0.08987788843689902,37218.34700220978,0.0011475565569181196,61.63563417116184,139.31831164637072,148.0569199643108,83.23455397136262,0.0,0.0,0.0,0.0,inf,16524.60063382865,19224.044876318654,13686.366193463842,-0.06695612139521238,123098.24482917029,140767.83696164566,97849.52464531873
206,358314237.86986023,0.0,0.0,0.0,0.0,0.0,0.0,305.4965346828253,0.9998863100854609,62.4968538659644,138.75418123737745,85.49927938552628,180.0462395985764,0.0,0.0,0.0,0.0,inf,3904.887914518441,4452.90527857848,3040.8213610545763,-4.294483017297373,-4552.80134417086,-3697.4981168434633,11105.101303264952,0.21428368602819153,-0.1971631880060048,0.013386155043074166,10397.274057689589,0.15145703396778323,62.49685386596438,138.75418123737745,256.8596070676855,191.5732280312401,0.0,0.0,0.0,0.0,inf,102665.64376890869,117087.00172210055,81119.79952250703,-2.2456982277722837,25618.984811966726,-3469.6590437287846,-26038.08509263778,-0.06353710980143096,0.11640052236826,-0.08702212049621545,37232.753172062796,0.0008571207945578107,61.63589397021965,139.31870069514622,177.907366005266,56.265431072323814,0.0,0.0,0.0,0.0,inf,16527.713139049596,19227.929953332943,13688.90375647124,-0.0668220651779206,123098.24482247673,140767.83695401196,97849.52464003285
207,358325036.82697713,0.0,0.0,0.0,0.0,0.0,0.0,303.3907456527312,0.9998855301526409,62.49685690743569,138.75410600714562,99.95397093804979,180.04818414618626,0.0,0.0,0.0,0.0,inf,4093.1136905208486,4682.212082024317,3195.7141945575745,-4.321084073348732,-2119.085792273741,-5686.796290558119,10896.127510541328,0.23411150937562347,-0.1691982890519135,-0.05210893189585413,10378.756019310533,0.14585861686460755,62.49685690743569,138.7541060071456,270.5669645884548,192.4395705076901,0.0,0.0,0.0,0.0,inf,102473.3108846499,116852.6906373173,80961.52708800159,-2.2487035157942534,24907.117546309488,-2202.1994306322395,-26962.07481579302,-0.0683830442228231,0.11838621020695651,-0.08407329346984016,37251.63655731332,0.0010476998139002634,61.636094558657604,139.31903376727536,212.72097961074448,24.316956864007125,0.0,0.0,0.0,0.0,inf,16531.820240588797,19232.934227009795,13692.283352169201,-0.06664706477134559,123098.24481575955,140767.8369463514,97849.52463472835
208,358335835.7749209,0.0,0.0,0.0,0.0,0.0,0.0,301.2579739606531,0.9998847301348578,62.49687459081424,138.75404122980058,114.61248678036858,180.04710126919542,0.0,0.0,0.0,0.0,inf,4333.5940214538605,4970.713213374856,3394.4915077453165,-4.348034409368001,450.17057713354893,-7310.028421411333,9986.847360075699,0.23914792694815087,-0.12965172707966266,-0.11559918918031238,10359.742824420386,0.13988260896684446,62.49687459081424,138.75404122980058,285.0090359420462,192.5830830987606,0.0,0.0,0.0,0.0,inf,102228.18995773299,116558.62134445117,80758.91407446587,-2.2521653691543038,24140.214661395046,-911.8398426458717,-27852.89552225224,-0.07373871494542272,0.12062743212551065,-0.08084719756081926,37272.88330799096,0.0015416055159756866,61.63622947987511,139.31928307705238,227.57115456886473,12.312127001785363,0.0,0.0,0.0,0.0,inf,16536.46082982082,19238.502380825397,13696.119047185253,-0.06645004868839186,123098.24480900767,140767.83693865142,97849.52462939644
209,358346634.7149387,0.0,0.0,0.0,0.0,0.0,0.0,299.2345951353639,0.9998839609824038,62.496901421367305,138.7539923872642,129.47506313752993,180.0429708626117,0.0,0.0,0.0,0.0,inf,4618.443889319858,5308.404693098659,3630.431342859449,-4.3735351698240175,2989.1643595902347,-8452.982126635776,8422.28000712335,0.22842998996688324,-0.08068428808655205,-0.17274460599543867,10341.501515336908,0.13388497525739929,62.49690142136732,138.7539923872642,300.29449455291586,191.89514842883906,0.0,0.0,0.0,0.0,inf,101938.74967532638,116215.48680157581,80519.17210427417,-2.2559184624758046,23312.567330891477,403.6326872617837,-28706.500050180755,-0.0796343345926378,0.12301567435322823,-0.07714795582422916,37293.83138799714,0.0020917415132623123,61.63630258857114,139.3194340520936,231.1570204000752,11.550230210771861,0.0,0.0,0.0,0.0,inf,16541.05123756868,19243.945436230188,13699.921176898648,-0.06625543518916803,123098.24480221492,140767.83693090465,97849.52462403226
210,358357433.65278393,0.0,0.0,0.0,0.0,0.0,0.0,297.45515807460515,0.9998832754710552,62.49692957544356,138.75396230475803,144.5281435068016,180.03597786779702,0.0,0.0,0.0,0.0,inf,4936.6701583695485,5681.768245210122,3894.1445965561493,-4.395738284998015,5327.315136902275,-9029.544532555361,6294.075030337322,0.20206911587356305,-0.025326191241231012,-0.21931005387721694,10325.34435553197,0.12830322424393106,62.49692957544356,138.753962304758,316.4915960289454,190.306578111532,0.0,0.0,0.0,0.0,inf,101616.66371294997,115837.59341854503,80252.26031531287,-2.259767795822615,22418.40468183378,1745.0287741532088,-29516.728785998315,-0.0860495416935253,0.12540024059450236,-0.07278303424314092,37311.39442278234,0.002586868073904226,61.63632768277917,139.31949209096695,230.00088779776658,15.509969822007895,0.0,0.0,0.0,0.0,inf,16544.91092406021,19248.47525935447,13703.119706765598,-0.06609211691747104,123098.24479537974,140767.8369231096,97849.52461863462
211,358368232.5953767,0.0,0.0,0.0,0.0,0.0,0.0,296.0424910956807,0.9998827238462441,62.49694956434128,138.75394987132492,159.74407067302775,180.02652029962405,0.0,0.0,0.0,0.0,inf,5274.351149794252,6074.080785797297,4173.758729768549,-4.412904196291696,7301.795175818993,-8990.439728711284,3737.264173488515,0.16140680189801196,0.03266502693343078,-0.2515677124649609,10312.524870588326,0.12363012643708472,62.49694956434128,138.7539498713249,333.5900334684484,187.82570122320774,0.0,0.0,0.0,0.0,inf,101276.58803601934,115442.49694773773,79970.66309669462,-2.263498848939078,21452.483405584448,3111.3317946753905,-30275.445346067936,-0.09290618584032018,0.12759505790092157,-0.06758225984460399,37322.268384053044,0.0029558657190215335,61.63632670028328,139.31948905296358,226.2641054786618,22.03414424548657,0.0,0.0,0.0,0.0,inf,16547.305602690933,19251.259181733945,13705.102786742218,-0.06599153184489985,123098.24478850453,140767.83691526897,97849.5246132054
212,358379031.54674023,0.0,0.0,0.0,0.0,0.0,0.0,295.09753732254467,0.9998823487707865,62.49695139844416,138.75394879870012,175.08214986683024,180.0151949204386,0.0,0.0,0.0,0.0,inf,5615.27713731954,6466.253280953132,4455.499440955767,-4.423583635032881,8771.104134639418,-8329.713837910655,922.436913773977,0.10904297625988742,0.08908012849899351,-0.26673101047892456,10304.115981138882,0.12035312865398934,62.49695139844415,138.75394879870012,351.45893011200474,184.58037142253775,0.0,0.0,0.0,0.0,inf,100935.4474000605,115050.07509236457,79688.74454970112,-2.266893325782593,20410.72414504046,4499.381759400862,-30972.88909222284,-0.10006738052825764,0.12939208054117374,-0.061418423203113665,37323.27782938316,0.0031394016160420026,61.63632634228543,139.31948851860741,220.4470217357521,30.630132666282737,0.0,0.0,0.0,0.0,inf,16547.520244214596,19251.508534071105,13705.280617091943,-0.06598427034828387,123098.24478159464,140767.8369073888,97849.52460774884
213,358389830.5055469,0.0,0.0,0.0,0.0,0.0,0.0,294.69023880730725,0.999882180472133,62.496926459134684,138.75394665905557,190.49125887368172,180.00275721799915,0.0,0.0,0.0,0.0,inf,5942.059657049768,6838.185931807688,4724.669938455326,-4.426792976909875,9628.046596845594,-7087.580758049144,-1956.5835988993101,0.04869172757633187,0.13965070168936794,-0.26333881270738047,10300.88423329977,0.11886191873086667,62.496926459134684,138.75394665905557,9.825506477569576,180.83938220505647,0.0,0.0,0.0,0.0,inf,100611.20129278717,114681.02595828017,79421.66243117352,-2.2697491438374007,19290.813407244746,5903.737757613766,-31598.24227007429,-0.10734509008899494,0.1305806749668889,-0.05422568959159158,37311.95776464747,0.003094025466593076,61.63635292177679,139.319587640519,212.14433591302716,41.71474232134284,0.0,0.0,0.0,0.0,inf,16544.98382482054,19248.625009389554,13703.192232641888,-0.06609434736611733,123098.24477465748,140767.8368994774,97849.52460227073
