Likelihood,Degrees-of-freedom,P-val,Chi-sq,Reduced_chi_sq,Prior,m,s,m,m,s,e,a,i,l,m,j,s,s,s,Residuals_Lon_Obj_1,Residuals_Lat_Obj_1
-21520.331051539568,125,0.0,43040.662103079136,344.3252968246331,0.0,1.989e+30,6562860000.0,7.707429025820861e+17,1.1823835572480858e+17,23721.810314946764,0.3149588939698139,342.9990078609655,63.73297231071074,40.661109017749524,273.55440800033716,1036446.7796260336,0.00017453292519943296,75.03685084330779,188.0487127025864,"[ -3.25683348  -4.00910287  -1.83247212  -7.55892422  -0.21271177
   5.02546367   4.85093014   8.97516217  11.07119884   4.72597169
   5.42707708  17.67652825  21.67607218  12.77254223  13.24275387
   2.63083447   6.46892578  12.84175639  10.75530344   8.44410187
   5.39968959   2.73249285   1.43129274   8.39584622   6.66122788
   2.8026396    4.56599088   5.12224125   3.08992086   3.75067963
   3.58363635   4.33085222   2.80909257   2.94552264   3.72288745
   1.37802219   3.6036028    5.6495678    4.86348707   3.84312707
   4.6566265    0.59017252   0.34902942  -0.56916199  -1.82035767
  -2.58728587  -3.4216924   -3.28124653 -16.83546163 -14.20071609
 -13.75163617 -14.2996122  -14.99484894 -13.31978485 -22.8161733
 -21.16345105 -19.38543374 -17.58608819 -22.06698303 -26.63968264
 -24.69802661  -4.46781623  -7.58885779 -10.09042718  -9.35391476
  -6.38637606   0.54622338 164.990231  ]","[ -5.62348698  -3.40178049  -5.36213729   7.21970722   2.85934867
   5.75131434   3.39604297  12.11862537  11.68916545   7.56231051
  10.09201483  27.80051549  26.37266451  18.02275631  18.47211857
   2.42225553   4.86490037   0.51667916   0.18734972   0.30110624
   0.75399645   1.32562222  -0.26580557   1.38162501  -0.38117706
  -1.26920555   1.34517806   0.86434456   0.14264617  -1.1384126
  -0.65001718  -1.93919272  -1.97579404  -0.63973886  -2.46764493
  -1.56900031  -1.37963639  -4.39692939  -7.17330574  -3.98986224
  -2.57167977  -4.5722475   -5.08684634  -4.62701178  -9.98124063
  -8.73557574 -10.48261145 -11.87996708 -12.10017206 -12.34882916
  -8.24913034  -9.84660888  -9.45410608 -10.12389451   5.91252213
   4.51699867   4.9167795    4.90903157   5.48671849   7.03613112
   4.92511718  16.3686213   19.02625268  19.54510674  15.01080354
  15.04570888  -0.75650162  51.90902375]"
-21508.936575699197,125,0.0,43017.873151398395,344.1429852111872,0.0,1.989e+30,6562860000.0,6.565167061321622e+17,2.2450951188016576e+17,25715.609366359826,0.2777174465977289,11.960305743956361,57.26463337684068,42.11359108842922,253.40619924217253,1037104.9662763984,0.00017453292519943296,87.21304906547529,199.74235451941507,"[-18.95642746 -11.46019637 -10.01581309 -12.29202158  -0.93021355
   2.90468269   3.25212775   4.14202948   5.81494343   1.88887852
   1.96423305   8.14174936  11.34296615   5.59522261   6.55826189
   0.78492119   3.70809607   4.49789177   2.26407417   1.64953153
   0.14283151   0.99170708  -1.1366153    2.40513566   0.61482098
  -0.55254892   0.45597503   1.5207474   -1.47346374  -0.59204354
  -1.01955873  -1.89977595  -3.79772804  -2.381181    -3.33624452
  -3.61213122  -3.09121912  -5.47361413  -7.4710306   -4.92511582
  -3.98236236  -8.12289642 -10.36130413 -11.51067137 -22.09966271
 -22.66532788 -25.53970588 -30.8385279  -57.81398094 -50.9284531
 -48.41530245 -47.77783011 -49.58486227 -43.85736562 -43.94437064
 -39.97442849 -38.13875567 -33.76654806 -41.76580039 -48.50943259
 -45.81597871 -10.06514731 -15.0000896  -16.6348183  -16.48878299
 -12.24420252  -1.33222805  34.90192413]","[ -4.58666491  -2.88332987  -4.71198131  12.02597162   3.29661499
   5.05957854   2.829453    10.44386728  10.09892546   6.59881366
   8.75569168  23.89713401  22.64016493  15.46171101  15.85785107
   1.53324816   3.63906655  -7.35147683  -6.32778103  -5.99486443
  -3.53916294  -0.62669317  -2.41015159  -3.58030926  -6.83949058
  -4.5423784   -1.76954142  -2.1400848   -3.24636387  -4.26802316
  -4.5798304   -6.04143515  -6.06645885  -3.95571549  -6.22409434
  -4.65710032  -5.36675706 -11.3955418  -15.78262447  -9.55695162
  -7.68245022  -6.19205318  -6.98590606  -6.07330853 -12.46698136
 -11.00142388 -13.40522962 -14.65217604  -7.39942268  -7.81451181
  -5.02834709  -6.03883216  -5.73301873  -6.0903597   20.10449259
  15.83894435  17.37625953  16.80888324  18.68401299  21.98116537
  20.90304369  21.43353353  24.59488792  25.15873325  20.22483095
  19.88219883  -1.88864328  -7.36207809]"
-14747.366891427731,125,0.0,29494.733782855463,235.9578702628437,0.0,1.989e+30,6562860000.0,4.483620998344584e+17,2.949750446350061e+17,23381.36042909772,0.28620433583793586,348.0781170631835,58.346939874040196,45.94088815719938,270.6959963346558,877740.4141075823,0.00017453292519943296,119.39206385024086,184.44692132076372,"[-1.33540886e+01 -8.79747221e+00 -7.09122498e+00 -8.66384521e+00
  8.29031622e-01  6.91098695e+00  6.27237347e+00  1.32721306e+01
  1.57442880e+01  7.19055216e+00  8.43518673e+00  2.59590481e+01
  3.06518891e+01  1.90069678e+01  1.90489781e+01  3.62131914e+00
  7.93918302e+00  7.17278658e+00  4.98611185e+00  3.82759084e+00
  1.82790195e+00  1.49727063e+00 -3.91114833e-01  4.13518957e+00
  2.36089961e+00  2.19530665e-01  1.40174317e+00  2.34949049e+00
 -4.23398193e-01  4.07237268e-01  3.96482559e-02 -4.29763585e-01
 -2.23894312e+00 -1.12440835e+00 -1.67070855e+00 -2.43473768e+00
 -1.51160388e+00 -2.65902815e+00 -4.34988597e+00 -2.70635494e+00
 -1.79627710e+00 -4.62429601e+00 -6.06068441e+00 -6.93881783e+00
 -1.34917697e+01 -1.41427017e+01 -1.61510735e+01 -1.91409290e+01
 -3.79527347e+01 -3.31273142e+01 -3.16144430e+01 -3.15514098e+01
 -3.28194401e+01 -2.90560002e+01 -3.01905666e+01 -2.77288724e+01
 -2.59305420e+01 -2.32330763e+01 -2.89416795e+01 -3.42717919e+01
 -3.20675588e+01 -3.97331377e+00 -6.93390705e+00 -9.51173375e+00
 -8.72281859e+00 -5.86808144e+00 -7.38095341e-01  8.14879431e+01]","[ -4.33306634  -2.7664774   -4.56598353  10.6250948    3.0229104
   3.97076601   1.93762292   7.80774407   7.59582666   5.07104508
   6.63673694  17.70765383  16.72160711  11.40067911  11.71239695
   0.06991892   1.62437385  -8.56699288  -7.33413758  -6.96723667
  -4.20212376  -0.8156743   -2.61724129  -4.04378765  -7.44260753
  -4.2356328   -1.47759213  -1.85842221  -2.92853169  -3.97446515
  -4.2111464   -5.07244973  -5.10015787  -3.17237161  -5.33664998
  -3.9275083   -4.42471414  -9.29044656 -13.19295219  -7.88231595
  -6.14502231  -5.01696937  -5.60818622  -4.82800999 -10.09810597
  -8.84179537 -10.61942147 -12.00954818  -7.68668914  -8.09187915
  -5.22555756  -6.27221262  -5.96130809  -6.33805956  12.74241768
   9.96560907  10.9127285   10.63557929  11.8375349   14.2278862
  12.61379577  17.03159257  19.75493172  20.27921596  15.69244408
  15.67779591  -1.42372154   6.80512456]"
-8928.283564552095,125,0.0,17856.56712910419,142.85253703283354,0.0,1.989e+30,6562860000.0,5.842529903653341e+17,3.277066918408242e+17,24978.31323684296,0.2979192576564462,0.4205320948896336,53.86906602945148,31.900276824344378,260.1089570328638,972040.45111267,0.00017453292519943296,57.70875473136411,219.12993570011167,"[-7.95114689e+00 -6.24030080e+00 -4.28309867e+00 -1.02267684e+01
 -2.15036456e+00 -8.70086921e-01  4.06426726e-01 -4.46043821e+00
 -3.54062398e+00 -3.14839206e+00 -4.18404849e+00 -8.78722141e+00
 -7.00339510e+00 -7.14803463e+00 -5.30996108e+00 -2.31756974e+00
 -9.26242117e-01  4.25106950e+00  2.01321398e+00  1.44905314e+00
 -1.20767149e-02  1.12111229e+00 -9.44693568e-01  2.88689041e+00
  1.10127832e+00  7.56518171e-01  2.05964770e+00  2.92608937e+00
  3.07441496e-01  1.10285220e+00  7.77107355e-01  1.57088833e+00
 -1.17439770e-01  5.86084170e-01  5.96155371e-01 -8.32227337e-01
  6.38391227e-01  1.27228568e+00  9.60005085e-03  3.92705950e-01
  1.25713135e+00 -2.08419695e+00 -2.93837641e+00 -3.94303895e+00
 -8.10089731e+00 -8.80553285e+00 -1.02717478e+01 -1.18158961e+01
 -3.06803451e+01 -2.66095160e+01 -2.54631403e+01 -2.56106664e+01
 -2.66816067e+01 -2.36374283e+01 -3.10915775e+01 -2.85313605e+01
 -2.67308645e+01 -2.39238522e+01 -2.97829705e+01 -3.52061414e+01
 -3.29701208e+01 -9.95574947e+00 -1.48556655e+01 -1.65080374e+01
 -1.63509718e+01 -1.21313942e+01 -6.87715279e-01 -1.91458238e+01]","[ -4.09164105  -2.65470579  -4.42630202   8.5826778    2.07892556
   4.21713465   2.13942863   8.40427923   8.16236918   5.52869438
   7.27160791  19.56250287  18.49563193  12.61818617  12.95546974
   1.58810022   3.72508841  -0.65829135  -0.78557039  -0.63908624
   0.11288856   1.03327418  -0.58691597   0.6383654   -1.34858483
  -1.77760631   0.8613868    0.39768209  -0.38375563  -1.6245249
  -1.2604249   -2.59389164  -2.62864583  -1.16895437  -3.06715854
  -2.06184866  -2.01596542  -5.51123489  -8.54406206  -4.8762399
  -3.38540189  -4.47955063  -4.97811063  -4.30492937  -9.12280053
  -7.95265559  -9.47248732 -10.92157153  -6.9227762   -7.35512159
  -4.7023065   -5.65368938  -5.35695529  -5.683058    13.21506137
  10.34263886  11.32760415  11.03178706  12.27690418  14.72539994
  13.14564913  16.20756333  18.84882386  19.36553341  14.84368315
  14.89038252  -1.06988134  15.41633228]"
-8571.681828067189,125,0.0,17143.363656134377,137.146909249075,0.0,1.989e+30,6562860000.0,5.397603017300893e+17,1.8826042847111507e+17,23036.905962099,0.29867404979893153,353.21701137954693,69.77076067925907,35.78795251122636,262.5958115723912,1023642.0218357764,0.00017453292519943296,107.74684125592043,261.0974899346961,"[ -6.4131628   -5.50403521  -3.47416637  -8.14252639  -1.48546811
  -0.06312274   1.01477255  -2.62143807  -1.54068129  -2.1209528
  -2.93005244  -5.33455916  -3.26181678  -4.54927386  -2.88975194
  -2.32529049  -0.9484854    0.71121315  -1.58914646  -1.43349659
  -2.24225339   0.3944023   -2.01660653   0.38917252  -1.41964136
  -0.45538461   0.57513033   1.62527467  -1.34072742  -0.46558729
  -0.88537085  -0.21388072  -2.00992243  -0.93967922  -1.42578879
  -2.26151532  -1.27910304  -1.49704273  -3.06123396  -1.79020267
  -0.89354285  -2.89171456  -3.93094422  -4.74165818  -9.40343338
 -10.0949214  -11.69201977 -13.58529054 -29.91714542 -25.92532524
 -24.81725017 -24.98671954 -26.03678926 -23.06802248 -27.60301093
 -25.42519431 -23.63401373 -21.25169703 -26.52955328 -31.59393811
 -29.48185986  -6.27059447  -9.97606613 -12.19879459 -11.65271648
  -8.27389224  -1.3667102  -15.82278423]","[ -5.5906145   -3.38423622  -5.34007591   6.90960762   2.03415889
   5.26846188   3.00055434  10.94964255  10.57927907   6.99403379
   9.30396387  25.49899158  24.17223822  16.51317874  16.9314091
   2.86905048   5.48803725   2.71727561   2.00944485   2.06182955
   1.95456205   1.8032281    0.25848251   2.58512338   1.18518016
  -0.86767286   1.72723742   1.23284163   0.55823599  -0.75466782
  -0.16819792  -1.8310358   -1.86797688  -0.55236789  -2.36869986
  -1.48768858  -1.27468649  -4.52380976  -7.32945395  -4.0908761
  -2.66445352  -5.02138301  -5.61343732  -5.11529101 -10.91468887
  -9.58657397 -11.58035676 -12.9212942  -11.68218061 -11.94553061
  -7.96258679  -9.50775306  -9.12287788  -9.76475958   9.07320629
   7.03845928   7.69152885   7.55910622   8.42568186  10.3642505
   8.48319223  15.736618    18.33115854  18.84392155  14.359311
  14.44118461  -0.96237129  31.01543677]"
-8317.950918381497,125,0.0,16635.901836762994,133.08721469410395,0.0,1.989e+30,6562860000.0,5.3928049746857715e+17,1.8833216453833382e+17,23037.12531766163,0.298599748204272,353.23819474425426,69.70432675770805,35.80403674476509,262.6578044942465,1023689.5866397729,0.00017453292519943296,107.8349427218699,261.0268706082944,"[ -6.45487628  -5.52380453  -3.49587713  -8.13544713  -1.45884731
   0.04048373   1.09287889  -2.38532468  -1.28389595  -1.98129384
  -2.75958906  -4.86519301  -2.75314814  -4.19595291  -2.56068939
  -2.2234942   -0.79617164   0.78902927  -1.50996622  -1.37014576
  -2.19324613   0.40487703  -2.00118766   0.4240584   -1.38443829
  -0.46975619   0.55752211   1.60984207  -1.36028937  -0.48420693
  -0.90511111  -0.27849173  -2.07843743  -0.99492131  -1.49900064
  -2.31327178  -1.3485428   -1.63587297  -3.21518716  -1.89964632
  -1.00137604  -3.04760095  -4.12256465  -4.94012283  -9.77315516
 -10.46097609 -12.09526761 -14.08770673 -30.69461224 -26.62214552
 -25.47491123 -25.621891   -26.693056   -23.64740489 -27.99258507
 -25.7720367  -23.97978758 -21.55002772 -26.89274868 -31.99715353
 -29.87120811  -6.16870724  -9.8411324  -12.07959306 -11.52273257
  -8.16715119  -1.38862468  -7.74782259]","[ -5.58604207  -3.38194365  -5.33720062   6.94110728   2.04658156
   5.2470721    2.9830341   10.89785463  10.53010207   6.9615261
   9.25887406  25.36727518  24.04627895  16.4267457   16.84317346
   2.80539312   5.39995246   2.22681901   1.60333218   1.66938175
   1.68695842   1.68482029   0.12844224   2.28468023   0.79413579
  -1.0472148    1.5563887    1.06804413   0.37234722  -0.92632677
  -0.38374586  -2.03825662  -2.07461139  -0.71986886  -2.55844922
  -1.6436764   -1.4760847   -4.86458084  -7.74864972  -4.36194122
  -2.91329862  -5.09964248  -5.70519023  -5.1918176  -11.05507887
  -9.71455714 -11.74544457 -13.07789347 -11.62240025 -11.88785504
  -7.92161074  -9.45929918  -9.0755175   -9.71341203   9.64128202
   7.49166566   8.19028273   8.03547066   8.9539983   10.96254849
   9.12285708  16.23271185  18.87662688  19.39386995  14.87014585
  14.91506241  -1.09198038  11.56532045]"
-6251.0592193949005,125,0.0,12502.118438789801,100.0169475103184,0.0,1.989e+30,6562860000.0,6.677930955880833e+17,1.4849374721742797e+17,23314.51124080621,0.30896914220100674,358.92720171244486,42.296981151544095,32.49742408247427,269.496629850566,897294.4780075413,0.00017453292519943296,31.45115368570587,223.8035579592949,"[-9.40342915e+00 -6.92713205e+00 -5.03730839e+00 -8.73086016e+00
  1.05215916e-01  5.24344712e+00  5.01526037e+00  9.47192190e+00
  1.16114204e+01  4.99329169e+00  5.75333341e+00  1.85747924e+01
  2.26494740e+01  1.34486108e+01  1.38723540e+01  2.71121931e+00
  6.58762354e+00  1.01755939e+01  8.04207677e+00  6.27303273e+00
  3.71998060e+00  2.19178310e+00  6.33767894e-01  6.53858202e+00
  4.78671822e+00  1.88863377e+00  3.44637269e+00  4.14116320e+00
  1.84684743e+00  2.56772990e+00  2.32975066e+00  2.80659917e+00
  1.19282381e+00  1.64242953e+00  1.99599999e+00  1.57285526e-01
  1.96587038e+00  3.07129933e+00  2.00446943e+00  1.81075683e+00
  2.65423622e+00 -5.71013080e-01 -1.07830234e+00 -1.93258524e+00
 -4.28714773e+00 -5.02952521e+00 -6.11203056e+00 -6.63314617e+00
 -2.08396537e+01 -1.77894624e+01 -1.71386194e+01 -1.75706897e+01
 -1.83744794e+01 -1.63034017e+01 -2.18730584e+01 -2.03237025e+01
 -1.85481900e+01 -1.68636507e+01 -2.11873828e+01 -2.56630647e+01
 -2.37549034e+01 -5.51179247e+00 -8.97140096e+00 -1.13117055e+01
 -1.06856252e+01 -7.47992693e+00  1.15443061e-02 -2.96413180e+01]","[-0.18274294 -0.75872831 -2.05185239 11.44127439  2.20690799  1.26157843
 -0.28142405  1.24858006  1.36775316  1.37415844  1.50942332  2.731104
  2.40094722  1.57476759  1.68246245 -2.38944625 -1.75198957 -9.56406573
 -8.15958795 -7.76476218 -4.74584059 -0.92849045 -2.74058223 -4.31044044
 -7.7895163  -3.67406516 -0.94314424 -1.34283584 -2.34680546 -3.43719949
 -3.53642611 -3.61068754 -3.64245133 -1.99066856 -3.99791305 -2.8269015
 -3.00362599 -6.13753014 -9.3142541  -5.37411711 -3.84232502 -2.26514028
 -2.38170444 -1.41877263 -3.06273028 -2.4271757  -2.34445188 -4.15945903
  3.58523292  2.7795129   2.49550583  2.85481727  2.95675247  3.32753713
 16.37754197 12.86536051 14.10355186 13.68282536 15.2167354  18.05427496
 16.70428888 14.48122241 16.95046836 17.45118786 13.06530531 13.24049194
 -0.93172991 -1.77782241]"
-6194.253027030464,125,0.0,12388.506054060928,99.10804843248742,0.0,1.989e+30,6562860000.0,6.700933042917155e+17,1.4441647119842074e+17,23216.00585046277,0.31192224205880825,358.905267891726,41.67982560139944,31.567464704721264,269.7103204459034,891650.2540111104,0.00017453292519943296,21.003437406464045,224.61954257661938,"[-8.48333984e+00 -6.49040884e+00 -4.55766452e+00 -8.46647833e+00
  7.43043209e-02  5.12497966e+00  4.92595080e+00  9.20194170e+00
  1.13178045e+01  4.83484399e+00  5.55993841e+00  1.80422884e+01
  2.20723847e+01  1.30477677e+01  1.34990346e+01  2.61094841e+00
  6.43777453e+00  1.00751404e+01  7.93986131e+00  6.19125100e+00
  3.65671484e+00  2.17781731e+00  6.13206929e-01  6.49195510e+00
  4.73966662e+00  1.90562873e+00  3.46719546e+00  4.15941344e+00
  1.86998169e+00  2.58975013e+00  2.35309653e+00  2.88499638e+00
  1.27595789e+00  1.70945854e+00  2.08483279e+00  2.20084962e-01
  2.05012596e+00  3.23773439e+00  2.18903403e+00  1.94196148e+00
  2.78350988e+00 -3.84640950e-01 -8.49207370e-01 -1.69350619e+00
 -3.84064781e+00 -4.58745269e+00 -5.62504037e+00 -6.02639254e+00
 -1.99041871e+01 -1.69510326e+01 -1.63473077e+01 -1.68064389e+01
 -1.75848473e+01 -1.56062791e+01 -2.13110891e+01 -1.98233593e+01
 -1.80493731e+01 -1.64332627e+01 -2.06634014e+01 -2.50813287e+01
 -2.31931570e+01 -5.16004226e+00 -8.50563429e+00 -1.09003698e+01
 -1.02371507e+01 -7.11170227e+00  8.78970775e-03 -1.42854479e+01]","[  0.06557676  -0.63915531  -1.9021524   11.32826975   2.12575393
   1.06784487  -0.44010774   0.77953527   0.92238449   1.1096122
   1.14251659   1.65939243   1.37616986   0.87163101   0.96472554
  -2.57562944  -2.00781783  -9.80595201  -8.35986682  -7.95829226
  -4.87779882  -0.97853627  -2.79550818  -4.43614653  -7.95312002
  -3.70241846  -0.97012015  -1.36885192  -2.37614123  -3.46428505
  -3.57043104  -3.59111708  -3.62293111  -1.97484105  -3.97997852
  -2.8121537   -2.98457987  -6.05749518  -9.21578895  -5.31043937
  -3.78386058  -2.11737141  -2.20844545  -1.22760937  -2.66096311
  -2.06084955  -1.87187951  -3.71114593   4.37610829   3.54229799
   3.03725857   3.49523071   3.58251324   4.00576177  17.1820724
  13.50719458  14.80987518  14.35742655  15.96489181  18.90151474
  17.61008775  14.97832157  17.49703224  18.002221    13.57713857
  13.71528739  -1.04288018 -28.41840149]"
-5344.867685022566,125,0.0,10689.735370045131,85.51788296036105,0.0,1.989e+30,6562860000.0,3.565545013133731e+17,1.401441294230878e+17,19084.29292175577,0.3357440800994297,352.1567783218781,92.61851381975167,39.42377603416997,272.46499765121587,1336964.36528922,0.00017453292519943296,116.5338483367695,236.39501107117792,"[ -3.93255757  -4.31678874  -2.16975623  -4.20635326   0.97772198
   5.51266269   5.21820627  10.08539471  12.27847202   5.23074801
   6.04303063  19.37208648  23.51312416  14.04821386  14.43052677
   1.24532955   4.37154088   0.6888227   -1.61210674  -1.45200838
  -2.25668364   0.29779002  -2.15961011   0.03956863  -1.77260021
  -0.99407515  -0.08476639   1.04701199  -2.07346697  -1.16291144
  -1.6245368   -1.18631045  -3.0410448   -1.77099797  -2.52745909
  -3.04027698  -2.32387374  -2.99729364  -4.72481068  -2.9727516
  -2.05862148  -2.4632911   -3.40422889  -3.85894121  -7.48063098
  -8.19084526  -9.5942894  -10.97144108 -20.21604168 -17.23023531
 -16.61053379 -17.06038708 -17.84694469 -15.83741804 -16.44889113
 -15.494018   -13.73290088 -12.70864335 -16.12846152 -20.04614303
 -18.33060981   2.41478415   1.52446823  -2.04247084  -0.57951888
   0.8177734   -1.65359865  10.10309911]","[-4.13682938 -2.68069903 -4.45908317  8.22505994  2.80733552  4.52270005
  2.38970441  9.14403451  8.86469207  5.85246265  7.72054041 20.87347494
 19.74887866 13.47786443 13.8327796   0.94444219  2.8311964  -2.77625393
 -2.53922399 -2.33365336 -1.04255424  0.59035415 -1.07304691 -0.47489454
 -2.79747368 -2.04738263  0.60471157  0.15013517 -0.66289998 -1.8822619
 -1.58401015 -2.470375   -2.50543746 -1.06904664 -2.95394269 -1.96874238
 -1.89571434 -4.93624435 -7.83666121 -4.41875925 -2.96537313 -3.85325307
 -4.24381038 -3.64070684 -7.86569384 -6.80660176 -7.99414434 -9.5192163
 -7.46748083 -7.88067144 -5.07570405 -6.09524897 -5.78856899 -6.15102913
  9.65171601  7.49997687  8.19941499  8.04417939  8.96364174 10.97345231
  9.13449661 17.52203236 20.29435348 20.82341078 16.19809346 16.14701123
 -0.95279375  3.4192054 ]"
-4877.21845393341,125,0.0,9754.43690786682,78.03549526293456,0.0,1.989e+30,6562860000.0,4.0145804479752237e+17,2.1804972696806483e+17,20771.08071132744,0.33435569352139055,344.4953420713907,80.70583785726706,33.824652773015245,268.634658688695,956951.8478762739,0.00017453292519943296,55.74809352814124,287.2413881441922,"[  1.38923537  -1.79289595   0.60207797  -3.77334125  -0.73992617
   0.80062882   1.66592911  -0.65302171   0.60001045  -1.01446783
  -1.57957262  -1.61622306   0.76769076  -1.75051113  -0.2832667
  -2.18255365  -0.74372636  -0.76129017  -3.08759445  -2.63248562
  -3.16985509   0.125579    -2.41291932  -0.52742195  -2.34470483
  -0.63598267   0.35394624   1.4314952   -1.58616491  -0.6991108
  -1.13285211   0.02784654  -1.75354713  -0.73293587  -1.15174868
  -2.06774975  -1.01909215  -0.60832643  -2.07564941  -1.08951951
  -0.20312869  -0.76217971  -1.31321188  -1.86542466  -3.91173947
  -4.65753257  -5.70207216  -6.12215789 -15.95362727 -13.4101407
 -13.00528716 -13.57859085 -14.24968047 -12.66173801 -17.94334995
 -16.82477776 -15.05978591 -13.85366245 -17.52267381 -21.59424426
 -19.82572351  -0.83404322  -2.7774456   -5.8416679   -4.72174805
  -2.58325559  -1.45227852  22.17125464]","[ -3.03483223  -2.15882849  -3.80621758   4.42756126   1.47000293
   5.14748937   2.90147018  10.65677151  10.30121934   6.85707996
   9.11405207  24.94437081  23.64200044  16.14942948  16.56017264
   3.07885352   5.78118519   8.12980742   6.49124644   6.39288928
   4.90788187   3.16328488   1.75238863   6.04437476   5.68766456
   1.51788398   3.99732052   3.42255261   3.02826256   1.52630992
   2.69601066   1.29923935   1.25347902   1.97796042   0.49775479
   0.86877777   1.76781908   0.973518    -0.56689675   0.28205688
   1.35006518  -2.90963327  -3.13750961  -2.77203857  -6.3144281
  -5.39247539  -6.17006804  -7.78896013  -7.94416725  -8.34056442
  -5.40243142  -6.48159336  -6.16618626  -6.5604283    8.07862893
   6.24503989   6.81842174   6.72524263   7.50093215   9.31706878
   7.36367348  17.15326086  19.88892759  20.41475201  15.81854438
  15.79496299  -0.60398987 -25.35406141]"
-4359.803481344015,125,0.0,8719.60696268803,69.75685570150425,0.0,1.989e+30,6562860000.0,4.115280520011202e+17,2.1550430220076858e+17,20954.228367964228,0.32977844840089643,345.33265566881295,79.41527939759122,34.15248138365473,268.3304299228584,959999.7725289577,0.00017453292519943296,67.15875036350286,285.50263059753297,"[  0.42705723  -2.2506721    0.09925929  -4.3155478   -0.80018471
   0.75566618   1.63203322  -0.75548715   0.48857867  -1.07071625
  -1.64822305  -1.80523701   0.56286367  -1.89277397  -0.41575298
  -2.16999984  -0.72421005  -0.53759773  -2.85995589  -2.4503359
  -3.0289314    0.1693581   -2.34835717  -0.3774113   -2.19330354
  -0.57805149   0.42490691   1.49367306  -1.50738822  -0.62414698
  -1.05339591   0.09016854  -1.68746631  -0.67966191  -1.08115251
  -2.01784819  -0.952148    -0.53109724  -1.99001598  -1.0286496
  -0.14316039  -0.78473873  -1.34094467  -1.90409409  -3.99158025
  -4.73659094  -5.78916851  -6.23067985 -16.21141627 -13.64118825
 -13.22334954 -13.78919535 -14.46727858 -12.85384274 -18.05314511
 -16.92254756 -15.15727234 -13.9377883  -17.62510955 -21.70798806
 -19.93557564  -1.47788783  -3.63001698  -6.59465933  -5.54275513
  -3.25737637  -1.40208823   9.82959201]","[-3.52083613 -2.39238877 -4.09859835  4.77010325  1.56802943  5.18715303
  2.93395759 10.75279823 10.39239417  6.90651043  9.18260304 25.14458732
 23.83343307 16.28076731 16.69422667  3.07103411  5.76989572  7.69843833
  6.13405523  6.04771226  4.67250827  3.05519528  1.63366276  5.76949959
  5.32989355  1.33008242  3.81860971  3.25016916  2.83381177  1.34674198
  2.47052858  1.05397043  1.00890116  1.77969967  0.27315731  0.68413983
  1.52942743  0.54274455 -1.09681436 -0.06060856  1.0354852  -3.09308597
 -3.3526015  -2.98499543 -6.74268449 -5.782933   -6.67375722 -8.26677979
 -8.54439203 -8.91946281 -5.81357693 -6.96760779 -6.64107443 -7.07512437
  7.09039764  5.45662613  5.95076033  5.89652011  6.58181735  8.27619277
  6.25081545 15.96814666 18.58584972 19.10094471 14.59816546 14.66286243
 -0.47223318 11.56242103]"
